Id,Company,Date,Title,Publisher,Link,ProviderPublishTime,Type,Related Company,Text
e0191490-f8ab-35e4-9b39-d16663365215,PCAR,2022-09-20,Top 10 Agriculture Stocks to Buy According to Billionaire Mario Gabelli,Insider Monkey,https://finance.yahoo.com/news/top-10-agriculture-stocks-buy-174341720.html,1663609421,STORY,RelatedCompany,Text
b908cf48-9935-3d9d-a67d-d0dd71c3c77d,PCAR,2022-09-20,Why Paccar (PCAR) is a Top Value Stock for the Long-Term,Zacks,https://finance.yahoo.com/news/why-paccar-pcar-top-value-134001658.html,1663335601,STORY,['PCAR'],"[It doesn't matter your age or experience: taking full advantage of the stock market and investing with confidence are common goals for all investors.Many investors also have a go-to methodology that helps guide their buy and sell decisions. One way to find winning stocks based on your preferred way of investing is to use the Zacks Style Scores, which are indicators that rate stocks based on three widely-followed investing types: value, growth, and momentum.Why Investors Should Pay Attention to This Value StockDifferent than growth or momentum investors, value-focused investors are all about finding good stocks at good prices, and discovering which companies are trading under what their true value is before the broader market catches on. The Value Style Score utilizes ratios like P/E, PEG, Price/Sales, and Price/Cash Flow to help pick out the most attractive and discounted stocks.Paccar (PCAR)Headquartered in Bellevue, WA, PACCAR Inc. is a leading manufacturer of heavy-duty trucks in the world and has substantial manufacturing exposure to light/medium trucks. It also designs and manufactures diesel engines and other powertrain components for use in its own products and for sale to third party manufacturers of trucks and buses. Besides supplying aftermarket parts, PACCAR also offers finance and leasing services.PCAR is a Zacks Rank #2 (Buy) stock, with a Value Style Score of A and VGM Score of A. Shares are currently trading at a forward P/E of 11.1X for the current fiscal year compared to the Automotive - Domestic industry's P/E of 11X. Additionally, PCAR has a PEG Ratio of 1.1 and a Price/Cash Flow ratio of 10.8X. Value investors should also note PCAR's Price/Sales ratio of 1.2X.A company's earnings performance is important for value investors as well. For fiscal 2022, eight analysts revised their earnings estimate higher in the last 60 days for PCAR, while the Zacks Consensus Estimate has increased $0.53 to $7.73 per share. PCAR also holds an average earnings surprise of 7.4%.PCAR should be on investors' short lists because of its impressive earnings and valuation fundamentals, a good Zacks Rank, and strong Value and VGM Style Scores.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report PACCAR Inc. (PCAR) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
4622ab7e-d838-3407-bed5-63b9419c4359,PCAR,2022-09-20,PACCAR (NASDAQ:PCAR) Is Paying Out A Larger Dividend Than Last Year,Simply Wall St.,https://finance.yahoo.com/news/paccar-nasdaq-pcar-paying-larger-100821479.html,1663322901,STORY,['PCAR'],"[Thanks in no small measure to Vanguard founder Jack Bogle, it's easy buy a low cost index fund, which should provide the average market return. But if you pick the right individual stocks, you could make more than that. Notably, the PACCAR Inc (NASDAQ:PCAR) share price has gained 33% in three years, which is better than the average market return. Zooming in, the stock is up a respectable 8.1% in the last year.After a strong gain in the past week, it's worth seeing if longer term returns have been driven by improving fundamentals. View our latest analysis for PACCAR To paraphrase Benjamin Graham: Over the short term the market is a voting machine, but over the long term it's a weighing machine. By comparing earnings per share (EPS) and share price changes over time, we can get a feel for how investor attitudes to a company have morphed over time.During the three years of share price growth, PACCAR actually saw its earnings per share (EPS) drop 2.3% per year.Companies are not always focussed on EPS growth in the short term, and looking at how the share price has reacted, we don't think EPS is the most important metric for PACCAR at the moment. Therefore, it makes sense to look into other metrics.Languishing at just 1.6%, we doubt the dividend is doing much to prop up the share price. You can only imagine how long term shareholders feel about the declining revenue trend (slipping at 1.6% per year). The only thing that's clear is there is low correlation between PACCAR's share price and its historic fundamental data. Further research may be required!The company's revenue and earnings (over time) are depicted in the image below (click to see the exact numbers).earnings-and-revenue-growthPACCAR is well known by investors, and plenty of clever analysts have tried to predict the future profit levels. Given we have quite a good number of analyst forecasts, it might be well worth checking out this free chart depicting consensus estimates.What About Dividends?As well as measuring the share price return, investors should also consider the total shareholder return (TSR). Whereas the share price return only reflects the change in the share price, the TSR includes the value of dividends (assuming they were reinvested) and the benefit of any discounted capital raising or spin-off. Arguably, the TSR gives a more comprehensive picture of the return generated by a stock. In the case of PACCAR, it has a TSR of 47% for the last 3 years. That exceeds its share price return that we previously mentioned. The dividends paid by the company have thusly boosted the total shareholder return.Story continuesA Different PerspectiveWe're pleased to report that PACCAR shareholders have received a total shareholder return of 12% over one year. Of course, that includes the dividend. That gain is better than the annual TSR over five years, which is 8%. Therefore it seems like sentiment around the company has been positive lately. In the best case scenario, this may hint at some real business momentum, implying that now could be a great time to delve deeper. I find it very interesting to look at share price over the long term as a proxy for business performance. But to truly gain insight, we need to consider other information, too. Consider for instance, the ever-present spectre of investment risk.   We've identified 2 warning signs  with PACCAR , and understanding them should be part of your investment process.We will like PACCAR better if we see some big insider buys. While we wait, check out this free list of growing companies with considerable, recent, insider buying.Please note, the market returns quoted in this article reflect the market weighted average returns of stocks that currently trade on US exchanges.Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team@simplywallst.comSimply Wall St analyst Simply Wall St and Simply Wall St have no position in any of the companies mentioned. This article is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material.Join A Paid User Research SessionYou’ll receive a US$30 Amazon Gift card for 1 hour of your time while helping us build better investing tools for the individual investors like yourself. Sign up here]"
36711bfd-9e2a-385e-8b1b-bf1ec1013b44,PCAR,2022-09-20,Buy These 5 Stocks That Recently Declared Dividend Hikes,Zacks,https://finance.yahoo.com/news/buy-5-stocks-recently-declared-122712801.html,1663158432,STORY,"['USB', 'PCAR', 'VZ', 'INT', 'FITBO', 'USB-PQ']","[Markets have remained volatile almost throughout the year now. Soaring inflation and geopolitical tensions have been taking a toll on stocks. This has compelled the Fed to aggressively hike interest rates. Although prices have cooled lately, inflation is still at multi-year highs.Data released on Sep 13 showed that Consumer Price Index (CPI) inflation for August increased 8.3% year over year, down from an 8.5% rise in July but above analysts’ expectations of an 8.1% rise. The high inflation reading once again assures that the Fed will go for a steep interest rate hike in the meeting coming up later this month. Moreover, steeper rate hikes are to follow as the Fed has indicated that it will continue with its aggressive rate-hike stance to combat inflation.Inflation at Multi-Year HighU.S. consumer price index for August rose unexpectedly despite a drop in fuel prices. The jump was fueled by higher costs of rent and an increase in food prices. Following the release of the August CPI inflation numbers, the Dow plummeted 1,276.37 points, while the S&amp;P 500 and Nasdaq tumbled 177.72 points and 632.84 points, respectively.Understandably, investor sentiment was dented further following the release of data, which now gives the Fed the perfect cover to go for a sharp rate hike in its September meeting.Fed Chair Jerome Powell had already indicated that the central bank would continue with its aggressive rate-hike stance so long it is not able to fully combat soaring inflation. The Fed has already hiked interest rates by 225 basis points so far this year, and another 75-basis-point hike is expected this month.In fact, the Fed is likely to go for more rate hikes this year. The Fed’s aggressive monetary policy has instilled fears of an economic slowdown in the minds of investors.Higher interest rates increase the cost of borrowing and escalate the chance of an economic slowdown. Both of these are negative signs for the markets, which have already experienced volatility this year. Stock prices are still being affected by worries of an economic slowdown.Story continuesGeopolitical tensions between Russia and Ukraine have also contributed to the market's already existing problems, as sanctions against Russia are having a direct impact on energy prices.Therefore, it makes sense for a wise investor to keep an eye on dividend-paying equities at the moment. This is because dividend stocks have a track of profitability and a strong business model, both of which help them withstand market volatility.Dividents provide a steady stream of revenues plus there is less chance that their prices will change significantly. Actually, dividend-paying stocks have typically outperformed non-dividend-paying stocks during periods of market turmoil. Five such companies are U.S. Bancorp USB, PACCAR Inc PCAR, World Fuel Services Corporation INT, Fifth Third Bancorp FITB and Verizon Communications Inc. VZ.U.S. Bancorp provides banking and investment services principally operating in the Midwest and West regions of the United States. USB is the parent company of U.S. Bank. U.S. Bancorpoperates through five segments.On Sep 13, 2022, U.S. Bancorpdeclared that its shareholders would receive a dividend of $0.48 per share on Oct 17, 2022. USB has a dividend yield of 3.87%. Over the past 5 years, U.S. Bancorphas increased its dividend four times, and its payout ratio is presently 41% of earnings. Check USB’s dividend history here.PACCAR Inc. is a leading manufacturer of heavy-duty trucks worldwide and has substantial manufacturing exposure to light/medium trucks. PCAR also designs and manufactures diesel engines and other powertrain components for use in its own products and for sale to third-party manufacturers of trucks and buses. PACCAR currently has a Zacks Rank #2 (Buy). You can see the complete list of today’s Zacks #1 Rank stocks here.On Sep 13, 2022, PACCAR Inc.announced that its shareholders would receive a dividend of $0.37 per share on Dec 6, 2022. PCAR has a dividend yield of 1.52%. Over the past 5 years, the companyhas increased its dividend seven times, and its payout ratio is presently 21% of earnings. Check PCAR’s dividend history here.World Fuel Services Corporation is a global energy management company. INT is involved in providing supply fulfillment, energy procurement advisory services, and transaction and payment management solutions to commercial and industrial customers, principally in the aviation, marine and land transportation industries.On Sep 13, 2022, World Fuel Services Corporation announced that its shareholders would receive a dividend of $0.14 per share on Oct 7, 2022. INT has a dividend yield of 1.89%. Over the past 5 years,World Fuel Services has increased its dividend two times, and its payout ratio is presently 33% of earnings. Check INT’s dividend history here.Fifth Third Bancorp has 1,080 full-service banking centers in 11 states throughout the Midwestern and Southeastern regions of the United States. In September 2019, FITB received the Office of the Comptroller of the Currency's approval to convert from an Ohio state-chartered bank to a national bank.On Sep 12, Fifth Third Bancorp announced that its shareholders would receive a dividend of $0.33 per share on Oct 17, 2022. FITB has a dividend yield of 3.29%. Over the past 5 years, Fifth Third Bancorp has increased its dividend seven times, and its payout ratio is presently 36% of earnings. Check FITB’s dividend history here.Verizon Communications Inc. offers communication services in the form of local phone service, long distance, wireless and data services. With the ramp-up of 5G service across the country, VZ is likely to retain its lead in promulgating 5G mobile networks nationwide by using virtualized machines, advanced levels of operational automation and adaptability.On Sep 7, Verizon declared that its shareholders would receive a dividend of $0.65 per share on Nov 1, 2022. VZ has a dividend yield of 5.99%. Over the past 5 years, Verizon Communications has increased its dividend six times, and its payout ratio is presently 48% of earnings. Check VZ’s dividend history here.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Fifth Third Bancorp (FITB) : Free Stock Analysis Report Verizon Communications Inc. (VZ) : Free Stock Analysis Report U.S. Bancorp (USB) : Free Stock Analysis Report PACCAR Inc. (PCAR) : Free Stock Analysis Report World Fuel Services Corporation (INT) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
586df48b-e964-3535-ac34-4f11d7f6c064,PCAR,2022-09-20,"Paccar raises dividend, to boost yield above the S&P 500's implied yield",MarketWatch,https://finance.yahoo.com/m/586df48b-e964-3535-ac34-4f11d7f6c064/paccar-raises-dividend%2C-to.html,1663088769,STORY,['PCAR'],[]
56f0c87f-37e7-33d9-be61-ef030bf4d004,PCAR,2022-09-20,PACCAR Increases Regular Quarterly Dividend,Business Wire,https://finance.yahoo.com/news/paccar-increases-regular-quarterly-dividend-170000888.html,1663088400,STORY,['PCAR'],"[BELLEVUE, Wash., September 13, 2022--(BUSINESS WIRE)--PACCAR Inc’s Board of Directors today approved an increase of 9% in the regular quarterly cash dividend from thirty-four cents ($.34) per share to thirty-seven cents ($.37) per share. The dividend will be payable on December 6, 2022, to stockholders of record at the close of business on November 15, 2022.Mark Pigott, executive chairman, shared, ""PACCAR is achieving excellent business results in its strong truck markets worldwide. PACCAR has delivered annual dividends, including regular quarterly and extra cash dividends, totaling approximately 50% of net income for many years. PACCAR’s shareholder returns have exceeded the S&amp;P 500 index for the last 20 years.""Preston Feight, chief executive officer, said, ""Peterbilt, Kenworth and DAF’s new range of fuel efficient heavy- and medium-duty trucks and PACCAR’s growing aftermarket parts and finance businesses are delivering excellent performance for our customers. PACCAR is an industry technology leader in zero emissions trucks, autonomous vehicle development and connected truck services.""PACCAR is a global technology leader in the design, manufacture and customer support of high-quality light-, medium- and heavy-duty trucks under the Kenworth, Peterbilt and DAF nameplates. PACCAR also designs and manufactures advanced powertrains, provides financial services and information technology, and distributes truck parts related to its principal business. PACCAR shares are listed on the NASDAQ Global Select Market, symbol PCAR. Its homepage is www.paccar.com.View source version on businesswire.com: https://www.businesswire.com/news/home/20220909005524/en/ContactsKen Hastingsken.hastings@paccar.com (425) 468-7530]"
643459d0-ec14-3a1f-8dc2-5cf7df90baa0,PCAR,2022-09-20,PCAR vs. TSLA: Which Stock Is the Better Value Option?,Zacks,https://finance.yahoo.com/news/pcar-vs-tsla-stock-better-154003904.html,1662997203,STORY,"['PCAR', 'TSLA']","[Investors with an interest in Automotive - Domestic stocks have likely encountered both Paccar (PCAR) and Tesla (TSLA). But which of these two companies is the best option for those looking for undervalued stocks? Let's take a closer look.We have found that the best way to discover great value opportunities is to pair a strong Zacks Rank with a great grade in the Value category of our Style Scores system. The proven Zacks Rank emphasizes companies with positive estimate revision trends, and our Style Scores highlight stocks with specific traits.Both Paccar and Tesla have a Zacks Rank of # 2 (Buy) right now. This system places an emphasis on companies that have seen positive earnings estimate revisions, so investors should feel comfortable knowing that these stocks have improving earnings outlooks. However, value investors will care about much more than just this.Value investors also try to analyze a wide range of traditional figures and metrics to help determine whether a company is undervalued at its current share price levels.Our Value category grades stocks based on a number of key metrics, including the tried-and-true P/E ratio, the P/S ratio, earnings yield, and cash flow per share, as well as a variety of other fundamentals that value investors frequently use.PCAR currently has a forward P/E ratio of 11.45, while TSLA has a forward P/E of 75.18. We also note that PCAR has a PEG ratio of 1.14. This metric is used similarly to the famous P/E ratio, but the PEG ratio also takes into account the stock's expected earnings growth rate. TSLA currently has a PEG ratio of 2.41.Another notable valuation metric for PCAR is its P/B ratio of 2.46. Investors use the P/B ratio to look at a stock's market value versus its book value, which is defined as total assets minus total liabilities. By comparison, TSLA has a P/B of 25.22.These metrics, and several others, help PCAR earn a Value grade of A, while TSLA has been given a Value grade of D.Both PCAR and TSLA are impressive stocks with solid earnings outlooks, but based on these valuation figures, we feel that PCAR is the superior value option right now.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report PACCAR Inc. (PCAR) : Free Stock Analysis Report Tesla, Inc. (TSLA) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
3882d467-b7e6-3974-9239-ef34ec8bc15e,PCAR,2022-09-20,Are Investors Undervaluing PACCAR (PCAR) Right Now?,Zacks,https://finance.yahoo.com/news/investors-undervaluing-paccar-pcar-now-134001309.html,1662558001,STORY,['PCAR'],"[The proven Zacks Rank system focuses on earnings estimates and estimate revisions to find winning stocks. Nevertheless, we know that our readers all have their own perspectives, so we are always looking at the latest trends in value, growth, and momentum to find strong picks.Of these, perhaps no stock market trend is more popular than value investing, which is a strategy that has proven to be successful in all sorts of market environments. Value investors use a variety of methods, including tried-and-true valuation metrics, to find these stocks.In addition to the Zacks Rank, investors looking for stocks with specific traits can utilize our Style Scores system. Of course, value investors will be most interested in the system's ""Value"" category. Stocks with ""A"" grades for Value and high Zacks Ranks are among the best value stocks available at any given moment.One stock to keep an eye on is PACCAR (PCAR). PCAR is currently sporting a Zacks Rank of #2 (Buy), as well as an A grade for Value.PCAR is also sporting a PEG ratio of 1.09. This popular metric is similar to the widely-known P/E ratio, with the difference being that the PEG ratio also takes into account the company's expected earnings growth rate. PCAR's PEG compares to its industry's average PEG of 2.29. PCAR's PEG has been as high as 1.81 and as low as 1.04, with a median of 1.25, all within the past year.Another valuation metric that we should highlight is PCAR's P/B ratio of 2.40. The P/B ratio pits a stock's market value against its book value, which is defined as total assets minus total liabilities. This stock's P/B looks solid versus its industry's average P/B of 5.68. Over the past year, PCAR's P/B has been as high as 2.93 and as low as 2.20, with a median of 2.57.Finally, our model also underscores that PCAR has a P/CF ratio of 10.02. This figure highlights a company's operating cash flow and can be used to find firms that are undervalued when considering their impressive cash outlook. PCAR's P/CF compares to its industry's average P/CF of 17.87. Over the past 52 weeks, PCAR's P/CF has been as high as 12.21 and as low as 9.16, with a median of 10.78.These are just a handful of the figures considered in PACCAR's great Value grade. Still, they help show that the stock is likely being undervalued at the moment. Add this to the strength of its earnings outlook, and we can clearly see that PCAR is an impressive value stock right now.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report PACCAR Inc. (PCAR) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
e0191490-f8ab-35e4-9b39-d16663365215,PCAR,2022-09-22,Top 10 Agriculture Stocks to Buy According to Billionaire Mario Gabelli,Insider Monkey,https://finance.yahoo.com/news/top-10-agriculture-stocks-buy-174341720.html,1663609421,STORY,['PCAR'],[]
b908cf48-9935-3d9d-a67d-d0dd71c3c77d,PCAR,2022-09-22,Why Paccar (PCAR) is a Top Value Stock for the Long-Term,Zacks,https://finance.yahoo.com/news/why-paccar-pcar-top-value-134001658.html,1663335601,STORY,['PCAR'],"[It doesn't matter your age or experience: taking full advantage of the stock market and investing with confidence are common goals for all investors.Many investors also have a go-to methodology that helps guide their buy and sell decisions. One way to find winning stocks based on your preferred way of investing is to use the Zacks Style Scores, which are indicators that rate stocks based on three widely-followed investing types: value, growth, and momentum.Why Investors Should Pay Attention to This Value StockDifferent than growth or momentum investors, value-focused investors are all about finding good stocks at good prices, and discovering which companies are trading under what their true value is before the broader market catches on. The Value Style Score utilizes ratios like P/E, PEG, Price/Sales, and Price/Cash Flow to help pick out the most attractive and discounted stocks.Paccar (PCAR)Headquartered in Bellevue, WA, PACCAR Inc. is a leading manufacturer of heavy-duty trucks in the world and has substantial manufacturing exposure to light/medium trucks. It also designs and manufactures diesel engines and other powertrain components for use in its own products and for sale to third party manufacturers of trucks and buses. Besides supplying aftermarket parts, PACCAR also offers finance and leasing services.PCAR is a Zacks Rank #2 (Buy) stock, with a Value Style Score of A and VGM Score of A. Shares are currently trading at a forward P/E of 11.1X for the current fiscal year compared to the Automotive - Domestic industry's P/E of 11X. Additionally, PCAR has a PEG Ratio of 1.1 and a Price/Cash Flow ratio of 10.8X. Value investors should also note PCAR's Price/Sales ratio of 1.2X.A company's earnings performance is important for value investors as well. For fiscal 2022, eight analysts revised their earnings estimate higher in the last 60 days for PCAR, while the Zacks Consensus Estimate has increased $0.53 to $7.73 per share. PCAR also holds an average earnings surprise of 7.4%.PCAR should be on investors' short lists because of its impressive earnings and valuation fundamentals, a good Zacks Rank, and strong Value and VGM Style Scores.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report PACCAR Inc. (PCAR) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
