cb118a3a-3640-3b5f-b0e0-7b6016505678,CSX,2022-9-20,CSX Promotes Rail Safety during National “Rail Safety Week”,GlobeNewswire,https://finance.yahoo.com/news/csx-promotes-rail-safety-during-140000850.html,1663596000,STORY,RelatedCompany,Text
86fc3ad4-c95e-3446-8f17-f0e007328679,CSX,2022-9-20,Want Better Returns? Don't Ignore These 2 Transportation Stocks Set to Beat Earnings,Zacks,https://finance.yahoo.com/news/want-better-returns-dont-ignore-130001791.html,1663592401,STORY,"['ARCB', 'CSX']","[Earnings are arguably the most important single number on a company's quarterly financial report. Wall Street clearly dives into all of the other metrics and management's input, but the EPS figure helps cut through all the noise.Life and the stock market are both about expectations, and rising above what is expected is often rewarded, while falling short can come with negative consequences. Investors might want to try to capture stronger returns by finding positive earnings surprises.2 Stocks to Add to Your WatchlistThe Zacks Expected Surprise Prediction, or ESP, works by locking in on the most up-to-date analyst earnings revisions because they can be more accurate than estimates from weeks or even months before the actual release date. The thinking is pretty straightforward: analysts who provide earnings estimates closer to the report are likely to have more information. With this in mind, the Expected Surprise Prediction compares the Most Accurate Estimate (being the most recent) against the overall Zacks Consensus Estimate. The percentage difference provides the ESP figure.The last thing we will do today, now that we have a grasp on the ESP and how powerful of a tool it can be, is to look at a qualifying stock. CSX (CSX) holds a Zacks Rank #3 at the moment and its Most Accurate Estimate comes in at $0.52 a share 30 days away from its upcoming earnings release on October 19, 2022.By taking the percentage difference between the $0.52 Most Accurate Estimate and the $0.50 Zacks Consensus Estimate, CSX has an Earnings ESP of 4.79%.CSX is one of just a large database of Transportation stocks with positive ESPs. Another solid-looking stock is ArcBest (ARCB).ArcBest is a Zacks Rank #3 (Hold) stock, and is getting ready to report earnings on November 1, 2022. ARCB's Most Accurate Estimate sits at $3.95 a share 43 days from its next earnings release.ArcBest's Earnings ESP figure currently stands at 3.19% after taking the percentage difference between its Most Accurate Estimate and its Zacks Consensus Estimate of $3.83.Story continuesCSX and ARCB's positive ESP metrics may signal that a positive earnings surprise for both stocks is on the horizon.Find Stocks to Buy or Sell Before They're ReportedUse the Zacks Earnings ESP Filter to turn up stocks with the highest probability of positively, or negatively, surprising to buy or sell before they're reported for profitable earnings season trading. Check it out here &gt;&gt;Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report CSX Corporation (CSX) : Free Stock Analysis Report ArcBest Corporation (ARCB) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
907abfcf-6fb1-38b0-9be9-d7185cbe971f,CSX,2022-9-20,CSX Appoints New President and Chief Executive Officer,Zacks,https://finance.yahoo.com/news/csx-appoints-president-chief-executive-144102380.html,1663339262,STORY,"['CSX', 'TNK', 'GATX', 'TRTN-PC']","[CSX Corporation CSX has announced that Joseph R. Hinrichs will be the new president and chief executive officer, effective Sep 26, 2022. Hinrichs will replace James M. Foote, who will retire as the president and chief executive officer from the board of directors on Sep 26. However, Foote will stay at CSX as an advisor till Mar 31, 2023, for a smooth transition.Jim Foote stated, “Joe’s great strength is operational excellence. He enabled Ford to execute world-class manufacturing on a global scale, including prioritizing exceptional customer service. In addition to leading complex businesses over his 30-year career, he has proven that he understands how to prioritize safety and efficiency in an industry with dynamics that are similar to those we are navigating today in rail.”Previously, Hinrichs held several executive roles in global manufacturing, material planning and logistics. He served as the president of Ford Motor Company’s automotive business, president of Global Operations, president of the Americas, and president of the Asia Pacific and Africa.John J. Zillmer, chairman of CSX’s board of directors, stated, “This appointment is the result of a long and deliberate process, in which we identified the strongest candidate to lead CSX through its next phase of growth and transformation.” He added, “The Board believes that Joe is a seasoned leader with the relevant experience to lead CSX forward with our full support.”With more than 30 years of experience in the global automotive, manufacturing and energy sectors, the latest appointment of Hinrichs is expected to strengthen CSX’s competitive position.Over the past three months, shares of CSX have gained 4.3% compared with the 7.7% rise of the industry it belongs to. Zacks Investment ResearchImage Source: Zacks Investment Research The positivity surrounding the stock is evident from the Zacks Consensus Estimate for current-year earnings being revised 3.3% upward over the past 90 days.Story continuesZacks Rank and Stocks to ConsiderCurrently, CSX carries a Zacks Rank #3 (Hold). You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.Some better-ranked stocks from the broader Zacks Transportation sector are GATX Corporation GATX, Triton International Limited TRTN and Teekay Tankers Ltd. TNK,each currently carrying a Zacks Rank #2 (Buy).GATX Corporation has an expected earnings growth rate of 17.8% for the current year. GATX delivered a trailing four-quarter earnings surprise of 28.9%, on average.The Zacks Consensus Estimate for GATX’s current-year earnings has improved 2.1% over the past 90 days. Shares of GATX have gained 10.6% over the past year.Triton has an expected earnings growth rate of 22.4% for the current year. TRTN delivered a trailing four-quarter earnings surprise of 7.5%, on average. The company has a long-term expected growth rate of 10%.The Zacks Consensus Estimate for TRTN’s current-year earnings has improved 4.2% over the past 90 days. Shares of TRTN have increased 20.7% over the past year.Teekay Tankers has an expected earnings growth rate of 140.1% for the current year. TNK delivered a trailing four-quarter earnings surprise of 46.1%, on average. Teekay Tankers has a long-term expected growth rate of 3%.The Zacks Consensus Estimate for TNK’s current-year earnings has improved more than 100% over the past 90 days. Shares of TNK have soared 122.5% over the past year.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report CSX Corporation (CSX) : Free Stock Analysis Report Teekay Tankers Ltd. (TNK) : Free Stock Analysis Report GATX Corporation (GATX) : Free Stock Analysis Report Triton International Limited (TRTN) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
840765e2-f80f-32b4-b1d7-80b9877b3461,CSX,2022-9-20,"The Zacks Analyst Blog Highlights Norfolk Southern, Union Pacific and CSX",Zacks,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-norfolk-133301828.html,1663321149,STORY,"['CSX', 'NSC', '^GSPC', 'UNP']","[For Immediate ReleaseChicago, IL – September 15, 2022 – Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recently featured in the blog include: Norfolk Southern NSC, Union Pacific Corp. UNP and CSX Corp. CSX.Here are highlights from Wednesday’s Analyst Blog:Threat of Work Stoppage by Railroads Looms Large: An AnalysisStocks in the railroad space have been hitherto hit hard by headwinds like supply-chain woes, labor woes and high fuel costs. Due to supply-chain disruptions and slower network velocity, overall volumes declined 3% year over year at Norfolk Southern in second-quarter 2022. Also, high fuel costs unfavorably affected the operating ratio (operating expenses as a % of revenues) by 130 basis points at Union Pacific Corp. in second-quarter 2022. Escalated expenses on fuel also resulted in the deterioration of operating ratio at another railroad operator — CSX Corp. — in the June quarter.All three stocks currently carry a Zacks Rank #3 (Hold). You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.Due to the above-mentioned headwinds, the Zacks Transportation-Rail industry has underperformed the S&amp;P 500 Index over the past six months. The stocks in this industry have collectively lost 4.4%, while the Zacks S&amp;P 500 composite has declined 2.4%.However, supply-chain woes seem to be easing and fuel prices are also coming down. Per the Association of American Railroads data, U.S. weekly rail traffic increased 3.7% for the week ended Sep 3, 2022, compared with the same-week reading in 2021.Nonetheless, this improving scenario is likely to take a beating shortly as the specter of a strike by the railroads over labor-related woes looms large. Railroads, including the likes of CSX and Union Pacific are reportedly aiming to stop transporting sensitive cargoes ( chemicals used in fertilizer and chlorine for purifying water) and hazardous materials in case talks with the two labor unions (Brotherhood of Locomotive Engineers and Trainmen, and SMART-Transportation Division) fail to yield a favorable result by this Friday (Sep 16). The two groups represent more than 60,000 of railroad union workers.Story continuesRailroads either inked deals or are completing the formalities of reaching tentative agreements with 10 labor unions. Discussions are on with the remaining two unions, as already mentioned above. In the event of an agreement on the labor dispute not being reached by Friday the unions can go on strike.We note that the deadline was set by the President Biden-appointed federal panel (Presidential Emergency Board) in July this year. The board, set up to avert a strike, recommended substantial wage hikes for railroad employees (highest wage increase in the history of rail-labor negotiations, per a Norfolk Southern press release). The recommendations are non-binding in nature.It is important to note that as dialogues with two labor unions have not yet yielded the desired results, the possibility of a work disruption lingers. If the strike materializes, the supply-chain woes will be further aggravated and deal a huge blow to customers already suffering sky-high inflation. A nationwide railroad strike would hit the economy very hard. The walkout may cost the already fragile economy more than $2 billion a day. To avert this unfortunate scenario, the president recently made calls to the representatives of unions and railroad operators. Norfolk Southern’s management is already restricting the movement of some intermodal shipments. However, NSC assured that it will resume normal operations as soon as possible if the outcome of the ensuing events is favorable.We expect investors to follow the updates on this burning issue in the coming days.Why Haven’t You Looked at Zacks' Top Stocks?Our 5 best-performing strategies have blown away the S&amp;P's impressive +28.8% gain in 2021. Amazingly, they soared +40.3%, +48.2%, +67.6%, +94.4%, and +95.3%. Today you can access their live picks without cost or obligation.See Stocks Free &gt;&gt;Media ContactZacks Investment Research800-767-3771 ext. 9339support@zacks.com                        https://www.zacks.comPast performance is no guarantee of future results. Inherent in any investment is the potential for loss. This material is being provided for informational purposes only and nothing herein constitutes investment, legal, accounting or tax advice, or a recommendation to buy, sell or hold a security. No recommendation or advice is being given as to whether any investment is suitable for a particular investor. It should not be assumed that any investments in securities, companies, sectors or markets identified and described were or will be profitable. All information is current as of the date of herein and is subject to change without notice. Any views or opinions expressed may not reflect those of the firm as a whole. Zacks Investment Research does not engage in investment banking, market making or asset management activities of any securities. These returns are from hypothetical portfolios consisting of stocks with Zacks Rank = 1 that were rebalanced monthly with zero transaction costs. These are not the returns of actual portfolios of stocks. The S&amp;P 500 is an unmanaged index. Visit https://www.zacks.com/performance for information about the performance numbers displayed in this press release.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report CSX Corporation (CSX) : Free Stock Analysis Report Union Pacific Corporation (UNP) : Free Stock Analysis Report Norfolk Southern Corporation (NSC) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
fff20d14-34e1-3fa0-9780-f23eabeb1e82,CSX,2022-9-20,Railroad stocks rise amid workers reaching tentative labor agreement,Yahoo Finance Video,https://finance.yahoo.com/video/railroad-stocks-rise-amid-workers-191940741.html,1663269580,VIDEO,"['UNP', 'WAB', 'LSTR', 'FDX', 'CSX', 'UPS', 'NSC']","[Railroad stocks like Union Pacific Corporation and Norfolk Southern rose slightly upon news of railway workers and carriers reaching a tentative agreement and narrowly avoiding a major strike.Video Transcript[AUDIO LOGO]DAVE BRIGGS: Let's get over to Jared Blikre now for the investor story on the fact that we averted a rail strike at the last minute, sir.JARED BLIKRE: Yes, and it's-- supposedly the Northeast Corridor was supposed to be spared but we don't want to test these things. Not at all.DAVE BRIGGS: No, we don't.JARED BLIKRE: You can see, this is our shipping heat map. And not a whole lot of movement. Kind of a mixed board with respect to the railroads. So we see CS-- CSX is down 3%. UNP is up 8/10 of a percent. Norfork-- Norfolk Southern is up 2/10 of a percent.Let's get a year-to-date view. We've seen a lot of action in this sector. And we know that shipping costs, overall, have been high. Of course, we're talking about the passenger rail system. But it's all kind of-- it's all kind of related here.By the way, some details of the deal-- $5,000 in bonuses, 25% increased pay for the workers, plus some modest healthcare benefits so good to see that. But you can see, all of these stocks largely under pressure for most of the year. Although, I would note, not nearly as much as some of those growth stocks that we've seen.So nevertheless, let me just get a quick check on the rest of the travel space today. And we can see kind of a mixed board. Trip.com up 1%. Some of the airlines faring well. United's up 2%. And even Carnival Cruise lines, that's up 4 and 1/2%, guys. So overall, not the worst day for shipping and probably some good news for a lot of people back home in those Amtrak jobs and the people who want to take those trains.]"
e725f798-33c6-3ce5-bd4d-65d153072084,CSX,2022-9-20,"Biden to speak on railway labor deal at 11 a.m. Eastern, White House says",MarketWatch,https://finance.yahoo.com/m/e725f798-33c6-3ce5-bd4d-65d153072084/biden-to-speak-on-railway.html,1663252686,STORY,['CSX'],[]
51ad4008-f15f-33e2-92f3-66ab9cc85673,CSX,2022-9-20,"Why Railroad Stocks UNP, CSX, NSC Are Up Today",InvestorPlace,https://finance.yahoo.com/news/why-railroad-stocks-unp-csx-135503695.html,1663250103,STORY,"['CSX', 'UNP', 'NSC']","[Railroad stocks are up across the board today on news that a tentative labor agreement has been reached with multiple unions representing rail workers, averting a strike that threatened to cost the U.S. economy $2 billion per day.Shares of rail operators Union Pacific (NYSE:UNP), CSX Corp. (NASDAQ:CSX), and Norfolk Southern (NYSE:NSC) are each up 2% or more today on news of the labor agreement. Shares of Berkshire Hathaway (NYSE:BRK-A, NYSE:BRK.B), which owns the Burlington Northern Santa Fe railway, are also up on today’s news.InvestorPlace - Stock Market News, Stock Advice &amp; Trading TipsWhat Happened With Railroad StocksAccording to multiple media reports, the new agreements give railway workers at multiple unions a 24% wage increase in the five-year contract period that runs through 2024, including an immediate payout that averages $11,000 per worker. However, the tentative agreements still need to be ratified by the union members in an upcoming vote, according to the Association of American Railroads.The White House announced tentative agreements have been reached with several unions, including the Brotherhood of Locomotive Engineers and Trainmen Division of the International Brotherhood of Teamsters; the International Association of Sheet Metal, Air, Rail and Transportation Workers — Transportation Division and the Brotherhood of Railroad Signalmen. These collectively represent 60,000 workers, according to the railroad association.Negotiators from various railroad companies and their union counterparts had been holed up in the office of U.S. Labor Secretary Marty Walsh as they tried to reach a deal ahead of a Sept. 16 strike deadline. If they had not reached an agreement, it could have led to a national shutdown of railways across the U.S. Negotiations centered around pay, enhanced sick leave benefits and improved working conditions.Why It MattersThe tentative labor pact averts what could have been a crippling rail strike for the U.S. economy. According to the Association of American Railroads, a shutdown of the national rail network would cost the American economy $2 billion per day. A strike could have also impacted cross-border trade with Canada and Mexico and hurt global supply chains that are already stretched coming out of the pandemic.Story continuesMore broadly, the new agreement with the railway unions averts a damaging strike ahead of this year’s midterm Congressional elections. In November, President Joe Biden and the Democratic party will be fighting to retain control of the Senate and House of Representatives. A national and costly strike could have been politically devastating for the president and his supporters.What’s Next for Railroad StocksRail stocks such as UNP, CSX and NSC are rallying today on news that labor peace has been achieved with the railway unions and an impending strike has been scuttled. However, the unions involved still must put the proposed contracts to a vote by their membership. Until each of the unions votes in support of the new agreements, the contract dispute cannot be considered put to bed.On the date of publication, Joel Baglole did not have (either directly or indirectly) any positions in the securities mentioned in this article. The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines.Joel Baglole has been a business journalist for 20 years. He spent five years as a staff reporter at The Wall Street Journal, and has also written for The Washington Post and Toronto Star newspapers, as well as financial websites such as The Motley Fool and Investopedia.More From InvestorPlaceBuy This $5 Stock BEFORE This Apple Project Goes LiveThe Best $1 Investment You Can Make TodayEarly Bitcoin Millionaire Reveals His Next Big Crypto Trade “On Air”It doesn’t matter if you have $500 or $5 million. Do this now.The post Why Railroad Stocks UNP, CSX, NSC Are Up Today appeared first on InvestorPlace.]"
c44c9946-1101-370b-94ea-4d125b05234a,CSX,2022-9-20,CSX Could Be in for a Bumpy Ride Despite Rail Industry Averting a Strike,TheStreet.com,https://finance.yahoo.com/m/c44c9946-1101-370b-94ea-4d125b05234a/csx-could-be-in-for-a-bumpy.html,1663244880,STORY,"['F', 'CSX']","[CSX Corp. is trading higher in Thursday's pre-market action following word that a nationwide freight railroad strike was averted with a tentative deal between labor and management, plus the announcement of former Ford Motor executive Joseph Hinrichs as the company's new CEO. The long side of CSX is not appealing to me.Continue reading]"
213788e6-0aa2-340f-a63a-d59cc8218262,CSX,2022-9-22,We Like These Underlying Return On Capital Trends At CSX (NASDAQ:CSX),Simply Wall St.,https://finance.yahoo.com/news/underlying-return-capital-trends-csx-110120618.html,1663758080,STORY,['CSX'],"[What are the early trends we should look for to identify a stock that could multiply in value over the long term? Typically, we'll want to notice a trend of growing return on capital employed (ROCE) and alongside that, an expanding base of capital employed. Basically this means that a company has profitable initiatives that it can continue to reinvest in, which is a trait of a compounding machine. With that in mind, we've noticed some promising trends at CSX (NASDAQ:CSX) so let's look a bit deeper.Understanding Return On Capital Employed (ROCE)For those that aren't sure what ROCE is, it measures the amount of pre-tax profits a company can generate from the capital employed in its business. The formula for this calculation on CSX is:Return on Capital Employed = Earnings Before Interest and Tax (EBIT) ÷ (Total Assets - Current Liabilities)0.15 = US$5.6b ÷ (US$40b - US$2.4b) (Based on the trailing twelve months to June 2022).Therefore, CSX has an ROCE of 15%. That's a pretty standard return and it's in line with the industry average of 15%. See our latest analysis for CSX roceIn the above chart we have measured CSX's prior ROCE against its prior performance, but the future is arguably more important. If you'd like to see what analysts are forecasting going forward, you should check out our free report for CSX.So How Is CSX's ROCE Trending?CSX is showing promise given that its ROCE is trending up and to the right. Looking at the data, we can see that even though capital employed in the business has remained relatively flat, the ROCE generated has risen by 36% over the last five years. So our take on this is that the business has increased efficiencies to generate these higher returns, all the while not needing to make any additional investments. On that front, things are looking good so it's worth exploring what management has said about growth plans going forward.The Key TakeawayTo bring it all together, CSX has done well to increase the returns it's generating from its capital employed. And investors seem to expect more of this going forward, since the stock has rewarded shareholders with a 76% return over the last five years. With that being said, we still think the promising fundamentals mean the company deserves some further due diligence.Story continuesOne more thing to note, we've identified   1 warning sign  with CSX and understanding this should be part of your investment process.If you want to search for solid companies with great earnings, check out this free list of companies with good balance sheets and impressive returns on equity.Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team (at) simplywallst.com.This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned.Join A Paid User Research SessionYou’ll receive a US$30 Amazon Gift card for 1 hour of your time while helping us build better investing tools for the individual investors like yourself. Sign up here]"
0aff750b-9d36-30f4-a843-7ea7027c80b4,CSX,2022-9-22,Top Railroad Stocks for Q4 2022,Investopedia,https://finance.yahoo.com/m/0aff750b-9d36-30f4-a843-7ea7027c80b4/top-railroad-stocks-for-q4.html,1663700751,STORY,"['CSX', 'GBX', 'WAB', 'UNP', 'CNI', 'TRN', 'CP']","[The railroad industry is one of the major components of the transportation sector and is closely tied to the economy's growth. Railroad companies operate vast networks that transport agricultural products, packaged foods, commodities, electronics, and other goods to companies and consumers. Major companies in the industry include Norfolk Southern Corp. and CSX Corp. In mid-September, a potential rail strike threatened to disrupt the industry the U.S. economy, but the Biden administration secured a tentative deal with company and union leaders a day before the strike deadline on Friday, Sept. 16.Continue reading]"
