9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-3-31,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,RelatedCompany,Text
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-1,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-2,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-3,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-5,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-6,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-8,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-9,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-10,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
9ffc9357-1b4e-339f-b2c8-61e65a270a4b,ANTM,2023-4-14,Antilles Gold sees opportunity for growth with cashflow from La Demajagua,News Direct,https://finance.yahoo.com/news/antilles-gold-sees-opportunity-growth-211500061.html,1680210900,STORY,['ANTMF'],"[Melbourne, Victoria --News Direct-- Antilles Gold LtdAntilles Gold Ltd (ASX:AAU, OTCQB:ANTMF) chairman Brian Johnson speaks with Proactive after publishing a revised scoping study for the proposed development of the La Demajagua open pit gold-silver-antimony mine in Cuba. It follows an updated mineral resource, the receipt of a pit shell and material scheduling from mining consultants, Cube Consulting, and the results of metallurgical test-work to date.Contact DetailsProactive InvestorsJonathan Jackson+61 413 713 744Jonathan@proactiveinvestors.comView source version on newsdirect.com: https://newsdirect.com/news/antilles-gold-sees-opportunity-for-growth-with-cashflow-from-la-demajagua-759212881]"
