b349f2de-d469-3630-b53c-58f64eb00547,SO,2022-9-20,Southern Company Named One of Forbes Best Employers for Women 2022,News Direct,https://finance.yahoo.com/news/southern-company-named-one-forbes-170013732.html,1663606813,STORY,RelatedCompany,Text
c3d6643f-0773-39c2-989b-6aba513ef854,SO,2022-9-20,Is National Fuel Gas Company (NFG) Stock Outpacing Its Utilities Peers This Year?,Zacks,https://finance.yahoo.com/news/national-fuel-gas-company-nfg-134001733.html,1663594801,STORY,"['NFG', 'SO']","[For those looking to find strong Utilities stocks, it is prudent to search for companies in the group that are outperforming their peers. Has National Fuel Gas (NFG) been one of those stocks this year? Let's take a closer look at the stock's year-to-date performance to find out.National Fuel Gas is a member of our Utilities group, which includes 108 different companies and currently sits at #4 in the Zacks Sector Rank. The Zacks Sector Rank considers 16 different groups, measuring the average Zacks Rank of the individual stocks within the sector to gauge the strength of each group.The Zacks Rank is a proven system that emphasizes earnings estimates and estimate revisions, highlighting a variety of stocks that are displaying the right characteristics to beat the market over the next one to three months. National Fuel Gas is currently sporting a Zacks Rank of #2 (Buy).The Zacks Consensus Estimate for NFG's full-year earnings has moved 2.9% higher within the past quarter. This signals that analyst sentiment is improving and the stock's earnings outlook is more positive.Based on the latest available data, NFG has gained about 7.7% so far this year. In comparison, Utilities companies have returned an average of 1.1%. This means that National Fuel Gas is outperforming the sector as a whole this year.Southern Co. (SO) is another Utilities stock that has outperformed the sector so far this year. Since the beginning of the year, the stock has returned 12.6%.Over the past three months, Southern Co.'s consensus EPS estimate for the current year has increased 2.1%. The stock currently has a Zacks Rank #2 (Buy).Breaking things down more, National Fuel Gas is a member of the Utility - Gas Distribution industry, which includes 15 individual companies and currently sits at #58 in the Zacks Industry Rank. On average, stocks in this group have gained 13.8% this year, meaning that NFG is slightly underperforming its industry in terms of year-to-date returns.Story continuesIn contrast, Southern Co. falls under the Utility - Electric Power industry. Currently, this industry has 61 stocks and is ranked #72. Since the beginning of the year, the industry has moved +2.3%.Going forward, investors interested in Utilities stocks should continue to pay close attention to National Fuel Gas and Southern Co. as they could maintain their solid performance.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report National Fuel Gas Company (NFG) : Free Stock Analysis Report Southern Company The (SO) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
65744cce-ac94-3526-aa61-97cfe9d48127,SO,2022-9-20,Zacks Investment Ideas feature highlights: The Utilities Sector SPDR ETF and Southern Company,Zacks,https://finance.yahoo.com/news/zacks-investment-ideas-feature-highlights-091409392.html,1663578849,STORY,"['SO', '^GSPC']","[For Immediate ReleaseChicago, IL – September 19, 2022 – Today, Zacks Investment Ideas feature highlights The Utilities Sector SPDR ETF XLU and Southern Co. SO.Park Your Cash in This Market-Beating, Dividend-Paying IndustryThe market has now given back nearly all the gains from the summer rally that began in mid-June, with stocks threatening a trip back down to the lows of the year. Just when the major indices appeared to have picked up some momentum, the rally stalled and it’s been nearly a straight shot down over the past month.“The air goes out of the balloon much faster than it went in.” – Sheldon StoneAs we head into the dreaded and historically weak second half of September, there aren’t many pockets of the market that look appealing right now. Even energy names are beginning to show signs of weakness after leading throughout most of the year.But one sector that has held up extraordinarily well is utilities. This defensive space tends to outperform during major corrections and bear markets, and it has certainly been the case this year. The Zacks Utilities sector is up nearly 2% on the year, which doesn’t sound like much. But when you take into account the fact that the S&amp;P 500 has fallen more than 19% year-to-date, the relative outperformance seems more drastic.The Utilities Sector SPDR ETF is showing resilience recently and is up more than 6% this year. XLU has outperformed over the past month and is showing no signs of a peak in the movement. Apart from energy, the utilities sector is leading the pack this year and recently broke out to new all-time highs earlier this month. New highs are a sign of strength; many utility companies within the XLU ETF have completed large bases and are climbing into new ground on above-average volume, which serves as another sign that XLU move may have more room to run.The Zacks Utility – Electric Power industry is currently ranked in the top 33% out of more than 250 industry groups. This group has widely outperformed the market this year.Historical research has illustrated that roughly half of a stock’s future price movement can be attributed to its industry group. Because it is ranked in the top half of all Zacks Ranked Industries, we expect this group to outperform over the next 3 to 6 months. By focusing on stocks within the top industries, we can provide a constant ‘tailwind’ to our investing success.Story continuesThe industry also boasts a large number of highly ranked stocks per our Zacks Rank, serving as another confirmation signal that this group is a great place to be. Let’s take a look at a Zacks Rank #2 (Buy) stock that is outperforming the market and recently hit new 52-week highs, all while the major averages hover in a deep correction.Southern Co.The Southern Company is engaged in the generation, transmission, and distribution of electricity. SO also develops, constructs, and manages power generation assets, including renewable energy projects ang gas pipeline operations. The company owns or operates 30 hydroelectric generation stations, 3 nuclear stations, 45 solar facilities, and 15 wind facilities. The Southern Company is based out of Atlanta and serves approximately 8.7 million electric and gas utility customers.SO has surpassed earnings estimates in each of the past four quarters, delivering a trailing four-quarter average earnings surprise of 9.41%. The utility company most recently posted Q2 EPS back in July of $1.07/share, a 27.38% beat over the $0.84 consensus estimate. The stock has performed admirably this year, with shares up nearly 13%.Analysts have increased their full-year EPS estimates by 1.96% in the past 60 days. The Zacks Consensus Estimate is now $3.64 per share, translating to potential growth of 6.74% relative to last year.Make sure to put SO on your watchlist and keep an eye on the utility space.Why Haven’t You Looked at Zacks' Top Stocks?Our 5 best-performing strategies have blown away the S&amp;P's impressive +28.8% gain in 2021. Amazingly, they soared +40.3%, +48.2%, +67.6%, +94.4%, and +95.3%. Today you can access their live picks without cost or obligation.See Stocks Free &gt;&gt;Media ContactZacks Investment Research800-767-3771 ext. 9339support@zacks.comhttps://www.zacks.comPast performance is no guarantee of future results. Inherent in any investment is the potential for loss. This material is being provided for informational purposes only and nothing herein constitutes investment, legal, accounting or tax advice, or a recommendation to buy, sell or hold a security. No recommendation or advice is being given as to whether any investment is suitable for a particular investor. It should not be assumed that any investments in securities, companies, sectors or markets identified and described were or will be profitable. All information is current as of the date of herein and is subject to change without notice. Any views or opinions expressed may not reflect those of the firm as a whole. Zacks Investment Research does not engage in investment banking, market making or asset management activities of any securities. These returns are from hypothetical portfolios consisting of stocks with Zacks Rank = 1 that were rebalanced monthly with zero transaction costs. These are not the returns of actual portfolios of stocks. The S&amp;P 500 is an unmanaged index. Visit https://www.zacks.com/performance for information about the performance numbers displayed in this press release.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Southern Company The (SO) : Free Stock Analysis Report Utilities Select Sector SPDR ETF (XLU): ETF Research Reports To read this article on Zacks.com click here. Zacks Investment Research]"
e8825f00-2a19-3421-8009-5c5ece85f425,SO,2022-9-20,Southern (NYSE:SO) shareholders have earned a 15% CAGR over the last five years,Simply Wall St.,https://finance.yahoo.com/news/southern-nyse-shareholders-earned-15-050459274.html,1663563899,STORY,['SO'],"[Generally speaking the aim of active stock picking is to find companies that provide returns that are superior to the market average. And the truth is, you can make significant gains if you buy good quality businesses at the right price. For example, the The Southern Company (NYSE:SO) share price is up 58% in the last 5 years, clearly besting the market return of around 48% (ignoring dividends). On the other hand, the more recent gains haven't been so impressive, with shareholders gaining just 25% , including dividends .Now it's worth having a look at the company's fundamentals too, because that will help us determine if the long term shareholder return has matched the performance of the underlying business. Check out our latest analysis for Southern While the efficient markets hypothesis continues to be taught by some, it has been proven that markets are over-reactive dynamic systems, and investors are not always rational. By comparing earnings per share (EPS) and share price changes over time, we can get a feel for how investor attitudes to a company have morphed over time.Over half a decade, Southern managed to grow its earnings per share at 36% a year. The EPS growth is more impressive than the yearly share price gain of 10% over the same period. So one could conclude that the broader market has become more cautious towards the stock.The image below shows how EPS has tracked over time (if you click on the image you can see greater detail).earnings-per-share-growthThis free interactive report on Southern's earnings, revenue and cash flow is a great place to start, if you want to investigate the stock further.What About Dividends?It is important to consider the total shareholder return, as well as the share price return, for any given stock. Whereas the share price return only reflects the change in the share price, the TSR includes the value of dividends (assuming they were reinvested) and the benefit of any discounted capital raising or spin-off. So for companies that pay a generous dividend, the TSR is often a lot higher than the share price return. We note that for Southern the TSR over the last 5 years was 97%, which is better than the share price return mentioned above. The dividends paid by the company have thusly boosted the total shareholder return.Story continuesA Different PerspectiveIt's good to see that Southern has rewarded shareholders with a total shareholder return of 25% in the last twelve months. Of course, that includes the dividend. Since the one-year TSR is better than the five-year TSR (the latter coming in at 15% per year), it would seem that the stock's performance has improved in recent times. In the best case scenario, this may hint at some real business momentum, implying that now could be a great time to delve deeper. I find it very interesting to look at share price over the long term as a proxy for business performance. But to truly gain insight, we need to consider other information, too. Even so, be aware that  Southern is showing  2 warning signs in our investment analysis , you should know about...We will like Southern better if we see some big insider buys. While we wait, check out this free list of growing companies with considerable, recent, insider buying.Please note, the market returns quoted in this article reflect the market weighted average returns of stocks that currently trade on US exchanges.Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team (at) simplywallst.com.This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned.Join A Paid User Research SessionYou’ll receive a US$30 Amazon Gift card for 1 hour of your time while helping us build better investing tools for the individual investors like yourself. Sign up here]"
364542c7-766b-3f0f-aa1a-d0f9485283e9,SO,2022-9-20,Southern Co. (SO) Stock Moves -0.05%: What You Should Know,Zacks,https://finance.yahoo.com/news/southern-co-stock-moves-0-220010281.html,1663365610,STORY,['SO'],"[Southern Co. (SO) closed at $77.25 in the latest trading session, marking a -0.05% move from the prior day. This change was narrower than the S&amp;P 500's daily loss of 0.72%. At the same time, the Dow lost 0.45%, and the tech-heavy Nasdaq lost 0.27%.Heading into today, shares of the power company had lost 3.05% over the past month, outpacing the Utilities sector's loss of 4.89% and the S&amp;P 500's loss of 9.06% in that time.Wall Street will be looking for positivity from Southern Co. as it approaches its next earnings report date. The company is expected to report EPS of $1.33, up 8.13% from the prior-year quarter. Our most recent consensus estimate is calling for quarterly revenue of $6.67 billion, up 6.91% from the year-ago period.For the full year, our Zacks Consensus Estimates are projecting earnings of $3.64 per share and revenue of $26.64 billion, which would represent changes of +6.74% and +15.27%, respectively, from the prior year.Investors might also notice recent changes to analyst estimates for Southern Co.These recent revisions tend to reflect the evolving nature of short-term business trends. As a result, we can interpret positive estimate revisions as a good sign for the company's business outlook.Research indicates that these estimate revisions are directly correlated with near-term share price momentum. We developed the Zacks Rank to capitalize on this phenomenon. Our system takes these estimate changes into account and delivers a clear, actionable rating model.The Zacks Rank system ranges from #1 (Strong Buy) to #5 (Strong Sell). It has a remarkable, outside-audited track record of success, with #1 stocks delivering an average annual return of +25% since 1988. The Zacks Consensus EPS estimate has moved 0.79% higher within the past month. Southern Co. is currently sporting a Zacks Rank of #2 (Buy).In terms of valuation, Southern Co. is currently trading at a Forward P/E ratio of 21.26. This valuation marks a premium compared to its industry's average Forward P/E of 19.04.Story continuesAlso, we should mention that SO has a PEG ratio of 5.32. This metric is used similarly to the famous P/E ratio, but the PEG ratio also takes into account the stock's expected earnings growth rate. The Utility - Electric Power industry currently had an average PEG ratio of 3.22 as of yesterday's close.The Utility - Electric Power industry is part of the Utilities sector. This industry currently has a Zacks Industry Rank of 82, which puts it in the top 33% of all 250+ industries.The Zacks Industry Rank includes is listed in order from best to worst in terms of the average Zacks Rank of the individual companies within each of these sectors. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.Be sure to follow all of these stock-moving metrics, and many more, on Zacks.com.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Southern Company The (SO) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
340d4439-ae78-322c-969d-335d9562382a,SO,2022-9-20,"Park Your Cash in This Market-Beating, Dividend-Paying Industry",Zacks,https://finance.yahoo.com/news/park-cash-market-beating-dividend-171305125.html,1663348385,STORY,['SO'],"[The market has now given back nearly all the gains from the summer rally that began in mid-June, with stocks threatening a trip back down to the lows of the year. Just when the major indices appeared to have picked up some momentum, the rally stalled and it’s been nearly a straight shot down over the past month.“The air goes out of the balloon much faster than it went in.” – Sheldon StoneAs we head into the dreaded and historically weak second half of September, there aren’t many pockets of the market that look appealing right now. Even energy names are beginning to show signs of weakness after leading throughout most of the year.But one sector that has held up extraordinarily well is utilities. This defensive space tends to outperform during major corrections and bear markets, and it has certainly been the case this year. The Zacks Utilities sector is up nearly 2% on the year, which doesn’t sound like much. But when you take into account the fact that the S&amp;P 500 has fallen more than 19% year-to-date, the relative outperformance seems more drastic.The Utilities Sector SPDR ETF XLU is showing resilience recently and is up more than 6% this year. XLU has outperformed over the past month and is showing no signs of a peak in the movement. Apart from energy, the utilities sector is leading the pack this year and recently broke out to new all-time highs earlier this month. New highs are a sign of strength; many utility companies within the XLU ETF have completed large bases and are climbing into new ground on above-average volume, which serves as another sign that XLU move may have more room to run.The Zacks Utility – Electric Power industry is currently ranked in the top 33% out of more than 250 industry groups. This group has widely outperformed the market this year as we can see below:Zacks Investment ResearchImage Source: Zacks Investment ResearchHistorical research has illustrated that roughly half of a stock’s future price movement can be attributed to its industry group. Because it is ranked in the top half of all Zacks Ranked Industries, we expect this group to outperform over the next 3 to 6 months. By focusing on stocks within the top industries, we can provide a constant ‘tailwind’ to our investing success.Story continuesThe industry also boasts a large number of highly ranked stocks per our Zacks Rank, serving as another confirmation signal that this group is a great place to be. Let’s take a look at a Zacks Rank #2 (Buy) stock that is outperforming the market and recently hit new 52-week highs, all while the major averages hover in a deep correction.Southern Co. (SO)The Southern Company is engaged in the generation, transmission, and distribution of electricity. SO also develops, constructs, and manages power generation assets, including renewable energy projects ang gas pipeline operations. The company owns or operates 30 hydroelectric generation stations, 3 nuclear stations, 45 solar facilities, and 15 wind facilities. The Southern Company is based out of Atlanta and serves approximately 8.7 million electric and gas utility customers.SO has surpassed earnings estimates in each of the past four quarters, delivering a trailing four-quarter average earnings surprise of 9.41%. The utility company most recently posted Q2 EPS back in July of $1.07/share, a 27.38% beat over the $0.84 consensus estimate. The stock has performed admirably this year, with shares up nearly 13%.Zacks Investment ResearchImage Source: Zacks Investment ResearchAnalysts have increased their full-year EPS estimates by 1.96% in the past 60 days. The Zacks Consensus Estimate is now $3.64 per share, translating to potential growth of 6.74% relative to last year.Make sure to put SO on your watchlist and keep an eye on the utility space.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Southern Company The (SO) : Free Stock Analysis Report Utilities Select Sector SPDR ETF (XLU): ETF Research Reports To read this article on Zacks.com click here. Zacks Investment Research]"
d8782d91-c7fe-3764-8864-8edbf690a000,SO,2022-9-20,Virginia Natural Gas taking steps to reduce methane emissions and protect environment through pipeline modernization project,PR Newswire,https://finance.yahoo.com/news/virginia-natural-gas-taking-steps-164000328.html,1663346400,STORY,['SO'],"[SAVE program complements a recent study on how natural gas distribution companies can reach net-zero using existing safe and reliable infrastructure VIRGINIA BEACH, Va., Sept. 16, 2022 /PRNewswire/ -- With a commitment to environment and sustainability efforts, Virginia Natural Gas (VNG) is reducing direct greenhouse gas emissions through innovation and the use of its existing safe and reliable infrastructure.(PRNewsfoto/Virginia Natural Gas)In a recent landmark study released earlier this year by VNG's parent company, Southern Company Gas, consulting firm ICF details pathways for VNG to support Southern Company's goals to reach net-zero direct greenhouse gas emissions by 2050. The pathways reveal that the use of the existing safe and reliable natural gas infrastructure is foundational to supporting a net-zero, clean energy future with the greatest consumer affordability.One of the ways VNG is already reducing emissions is through the modernization of its existing natural gas infrastructure to ensure the continued safety and reliability of the system. Through the company's Steps to Advance Virginia's Energy Program (SAVE), VNG is renewing its natural gas infrastructure by replacing aging pipes with new, more durable materials that are less expensive to maintain and help reduce methane emissions.""At Virginia Natural Gas, the safe, reliable delivery of natural gas is our top priority as we continue to modernize our pipeline infrastructure throughout our service territory,"" said Robert Duvall, president of Virginia Natural Gas. ""While our current system is safe and has performed well, as technology has advanced, it's critical to continually upgrade our pipeline system. It is more important than ever to make progress in safety and environmental goals simultaneously, keeping our employees' and customers' interests top of mind while also contributing to nationwide and global environmental goals.""Virginia Natural Gas received approval for a plan to expedite the replacement of aging infrastructure by the Virginia State Corporation Commission (VSCC) through the SAVE Act. The program allowed VNG to launch an aggressive multi-year program, replacing nearly 500 miles of the aging pipeline since the program began in 2012, resulting in a more than 27% reduction in methane emissions. Additionally, 100% of the system's low-pressure cast iron pipeline was retired in 2018.Story continues""The amount of pipeline we have replaced and upgraded in our system these past 10 years is the approximate driving distance from Virginia Beach to Savannah, Georgia,"" said Amanda Bouchonville, SAVE Program manager at VNG. ""The new plastic pipes we are installing are more flexible and can better withstand our region's weather extremes. Upgrading this infrastructure will result in reduced maintenance costs, enhanced system reliability, reduced emissions and increased safety for many years to come.""Since 2019, VNG has invested nearly $184 million of the $360 million authorized on SAVE infrastructure projects, and this year, will invest up to $70 million in the community to ensure the reliability and safety of its system and continue to reduce emissions that will contribute to broader emissions reduction goals.In addition to enhanced safety and reliability, the company expects that accelerating the rate of construction projects will further support both Southern Company's and the state's environmental goals.""Our SAVE projects will allow us to continue to make substantial capital improvements to modernize our system to ensure safety, durability and reliability for our customers for years to come,"" added Duvall. ""Investing in our infrastructure is important to achieving meaningful environmental progress.""Along with SAVE pipeline modernization projects, other emission reduction efforts at VNG include innovative technologies for environmental work, such as the use of artificial intelligence to predict third-party damages to critical infrastructure and the use of Unmanned Aerial Vehicles for inspections of critical infrastructure, right-of-way assessments, and the inspection of more than 5,500 miles of gas pipeline.Additionally, VNG is reducing emissions by using innovative cross-compression technologies to capture natural gas removed during operations activities and reinsert it back into the pipeline system for continued use. This results in less gas or methane entering the atmosphere.""Our sustainability goals and activities align with the key pillars and goals of our parent company, Southern Company Gas,"" added Duvall. The steps we are taking today are a roadmap for achieving concrete goals,  leveraging existing initiatives and exploring opportunities that meet both unique energy demand and emission targets.""About Virginia Natural Gas Virginia Natural Gas is one of four natural gas distribution companies of Southern Company Gas, a wholly-owned subsidiary of Southern Company (NYSE: SO). Virginia Natural Gas provides clean, safe, reliable and affordable natural gas service to more than 300,000 residential, commercial and industrial customers in southeast Virginia. Consistently ranked in the top quartile for customer satisfaction by J.D. Power and Associates, the company also has been recognized by the Virginia Department of Energy (Virginia Energy) and the Virginia Oil and Gas Association for its safety, innovation, environmental stewardship, community outreach and educational programs, and has been named Local Distribution Company of the Year five times since 2015. The company has been ranked by its business customers as one of the most Trusted Business Partners in the utility industry according to Cogent Reports, and a Top Workplaces in Hampton Roads by Inside Business. For more information, visit virginianaturalgas.com and connect with the company on Facebook, Twitter,  Instagram, LinkedIn and Nextdoor.About Southern Company GasSouthern Company Gas is a wholly-owned subsidiary of Atlanta-based Southern Company (NYSE:SO), America's premier energy company. Southern Company Gas serves approximately 4.3 million natural gas utility customers through its regulated distribution companies in four states with approximately 600,000 retail customers through its companies that market natural gas. Other nonutility businesses include investments in interstate pipelines and ownership and operation of natural gas storage facilities. For more information, visit southerncompanygas.com.CisionView original content to download multimedia:https://www.prnewswire.com/news-releases/virginia-natural-gas-taking-steps-to-reduce-methane-emissions-and-protect-environment-through-pipeline-modernization-project-301626335.htmlSOURCE Virginia Natural Gas]"
8901bae1-b0a4-317d-9e49-ebe62dcae960,SO,2022-9-20,"Southern Company Partners With General Services Administration To Reduce Energy Costs, Improve Sustainability at GSA's Georgia Federal Buildings",News Direct,https://finance.yahoo.com/news/southern-company-partners-general-services-153006788.html,1663255806,STORY,['SO'],"[Innovative solutions will focus on lighting, HVAC, water conservation and moreATLANTA --News Direct-- Southern CompanyATLANTA, September 15, 2022 /3BL Media/ -- The Southern Company system is partnering with the U.S. General Services Administration (GSA) to increase energy efficiency in 12 federal buildings across Georgia, reducing GSA's carbon footprint and improving overall sustainability. Innovative solutions from the Southern Company system will focus on three key areas – energy efficiency, resiliency and greenhouse gas reductions.Southern Company subsidiaries Atlanta Gas Light and PowerSecure are coordinating the improvements, planned for completion in 2024, and are expected to reduce GSA's annual energy and water costs by nearly $3.3 million.The GSA announced the award of the $117 million Utility Energy Service Contract, which is part of the Biden-Harris Administration's Climate Smart Buildings Initiative. The improvements are expected to enhance building performance and efficiency, while reducing operating costs by approximately 45%. In addition, carbon emissions are expected to be reduced by 18,000 to 21,000 metric tons per year across all 12 GSA buildings.""This project is a model for how public-private partnerships bring immense value to solving federal government challenges,"" said Chris Cummiskey, executive vice president and Chief Commercial and Customer Solutions Officer for Southern Company. ""Southern Company sourced expertise across our portfolio of companies to help ensure government requirements are met in the most reliable, holistic and economical manner possible, demonstrating our commitment to lead the utility sector to a clean energy economy.""""The investments we're making in Georgia demonstrate how investing in sustainability is a triple win – creating good-paying clean-energy jobs, reducing energy costs, and tackling climate change to help ensure a healthier future for the next generation,"" said GSA Administrator Robin Carnahan.Story continuesThe project will replace and modernize equipment, such as chillers and boiler plants, air and water distribution and direct digital control systems. In addition, improvements will also include the conversion of more than 60,000 light fixtures to LED technology, as well as the installation of high-efficiency water fixtures. The project is expected to cut energy consumption by 40-50 percent across the 12 sites.Also included is a $944,000 grant from the Department of Energy to reclaim water for use inside the buildings, and $900,000 in utility rebates.Six of the facilities are located within metro Atlanta, along with buildings in Athens, Augusta, Valdosta, Macon and Brunswick. This includes the Martin Luther King Jr., Sam Nunn Atlanta Federal Center, and Richard B. Russell federal buildings in Atlanta.About Atlanta Gas LightAtlanta Gas Light is one of four natural gas distribution companies of Southern Company Gas, a wholly owned subsidiary of Southern Company (NYSE: SO). Atlanta Gas Light provides natural gas delivery service to approximately 1.7 million customers in Georgia. In operation since 1856, the company is one of the oldest corporations in the state. For more information, visit atlantagaslight.com.About PowerSecure, Inc.PowerSecure, a Southern Company subsidiary, is the nation's leading distributed energy innovation company. Our team of experts has developed, installed, managed and serviced 2+ GW of microgrid capacity over the past 20 years, as well as implemented over $800 million of energy efficiency upgrades. We take a full-facility, lifecycle approach through production and management, delivering clean and resilient energy to our customers at the best possible value. By combining our product innovation capabilities with our 360 integrated processes, we offer the best custom solution for your needs, backed by an unmatched level of expertise, quality and service. To learn more, visit www.powersecure.com.About Southern CompanySouthern Company (NYSE: SO) is a leading energy company serving 9 million customers through its subsidiaries. The company provides clean, safe, reliable and affordable energy through electric operating companies in three states, natural gas distribution companies in four states, a competitive generation company serving wholesale customers across America, a leading distributed energy infrastructure company, a fiber optics network and telecommunications services. Southern Company brands are known for excellent customer service, high reliability and affordable prices below the national average. For more than a century, we have been building the future of energy and developing the full portfolio of energy resources, including carbon-free nuclear, advanced carbon capture technologies, natural gas, renewables, energy efficiency and storage technology. Through an industry-leading commitment to innovation and a low-carbon future, Southern Company and its subsidiaries develop the customized energy solutions our customers and communities require to drive growth and prosperity. Our uncompromising values ensure we put the needs of those we serve at the center of everything we do and govern our business to the benefit of our world. Our corporate culture and hiring practices have been recognized nationally by the U.S. Department of Defense, G.I. Jobs magazine, DiversityInc, Black Enterprise, Forbes and the Women's Choice Award. To learn more, visit www.southerncompany.com.SOURCE Southern CompanyFor further information: Media Contact: Southern Company Media Relations, 404-506-5333 or 1-866-506-5333, www.southerncompany.comView additional multimedia and more ESG storytelling from Southern Company on 3blmedia.comView source version on newsdirect.com: https://newsdirect.com/news/southern-company-partners-with-general-services-administration-to-reduce-energy-costs-improve-sustainability-at-gsas-georgia-federal-buildings-946428746]"
b349f2de-d469-3630-b53c-58f64eb00547,SO,2022-9-22,Southern Company Named One of Forbes Best Employers for Women 2022,News Direct,https://finance.yahoo.com/news/southern-company-named-one-forbes-170013732.html,1663606813,STORY,['SO'],"[Northampton, MA --News Direct-- Southern CompanyWe are honored to be named one of Forbes Best Employers for Women 2022. This recognition speaks to our continued commitment to creating an equitable work environment where everyone feels welcomed, valued, supported, respected and heard.Learn how we are moving boldly forward towards equity: https://southerncompany.info/boldly-forward/About Southern CompanySouthern Company (NYSE: SO) is a leading energy company serving 9 million customers through its subsidiaries. The company provides clean, safe, reliable and affordable energy through electric operating companies in three states, natural gas distribution companies in four states, a competitive generation company serving wholesale customers across America, a leading distributed energy infrastructure company, a fiber optics network and telecommunications services. Southern Company brands are known for excellent customer service, high reliability and affordable prices below the national average. For more than a century, we have been building the future of energy and developing the full portfolio of energy resources, including carbon-free nuclear, advanced carbon capture technologies, natural gas, renewables, energy efficiency and storage technology. Through an industry-leading commitment to innovation and a low-carbon future, Southern Company and its subsidiaries develop the customized energy solutions our customers and communities require to drive growth and prosperity. Our uncompromising values ensure we put the needs of those we serve at the center of everything we do and govern our business to the benefit of our world. Our corporate culture and hiring practices have been recognized nationally by the U.S. Department of Defense, G.I. Jobs magazine, DiversityInc, Black Enterprise, Forbes and the Women's Choice Award. To learn more, visit www.southerncompany.com.View additional multimedia and more ESG storytelling from Southern Company on 3blmedia.comView source version on newsdirect.com: https://newsdirect.com/news/southern-company-named-one-of-forbes-best-employers-for-women-2022-400580001]"
c3d6643f-0773-39c2-989b-6aba513ef854,SO,2022-9-22,Is National Fuel Gas Company (NFG) Stock Outpacing Its Utilities Peers This Year?,Zacks,https://finance.yahoo.com/news/national-fuel-gas-company-nfg-134001733.html,1663594801,STORY,"['NFG', 'SO']","[For those looking to find strong Utilities stocks, it is prudent to search for companies in the group that are outperforming their peers. Has National Fuel Gas (NFG) been one of those stocks this year? Let's take a closer look at the stock's year-to-date performance to find out.National Fuel Gas is a member of our Utilities group, which includes 108 different companies and currently sits at #4 in the Zacks Sector Rank. The Zacks Sector Rank considers 16 different groups, measuring the average Zacks Rank of the individual stocks within the sector to gauge the strength of each group.The Zacks Rank is a proven system that emphasizes earnings estimates and estimate revisions, highlighting a variety of stocks that are displaying the right characteristics to beat the market over the next one to three months. National Fuel Gas is currently sporting a Zacks Rank of #2 (Buy).The Zacks Consensus Estimate for NFG's full-year earnings has moved 2.9% higher within the past quarter. This signals that analyst sentiment is improving and the stock's earnings outlook is more positive.Based on the latest available data, NFG has gained about 7.7% so far this year. In comparison, Utilities companies have returned an average of 1.1%. This means that National Fuel Gas is outperforming the sector as a whole this year.Southern Co. (SO) is another Utilities stock that has outperformed the sector so far this year. Since the beginning of the year, the stock has returned 12.6%.Over the past three months, Southern Co.'s consensus EPS estimate for the current year has increased 2.1%. The stock currently has a Zacks Rank #2 (Buy).Breaking things down more, National Fuel Gas is a member of the Utility - Gas Distribution industry, which includes 15 individual companies and currently sits at #58 in the Zacks Industry Rank. On average, stocks in this group have gained 13.8% this year, meaning that NFG is slightly underperforming its industry in terms of year-to-date returns.Story continuesIn contrast, Southern Co. falls under the Utility - Electric Power industry. Currently, this industry has 61 stocks and is ranked #72. Since the beginning of the year, the industry has moved +2.3%.Going forward, investors interested in Utilities stocks should continue to pay close attention to National Fuel Gas and Southern Co. as they could maintain their solid performance.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report National Fuel Gas Company (NFG) : Free Stock Analysis Report Southern Company The (SO) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
