7874eabe-69a0-3e10-9fbb-3df330bf3188,HAL,2022-9-20,Halliburton (HAL) Gains But Lags Market: What You Should Know,Zacks,https://finance.yahoo.com/news/halliburton-hal-gains-lags-market-215009038.html,1663624209,STORY,RelatedCompany,Text
ab8038a0-2329-3d31-b13e-f7de6ea1afe8,HAL,2022-9-20,"Halliburton Collaborates With SDAIA to Use Data Science and AI to Enhance Sustainability, Subsurface Predictions in the Energy Sector",Business Wire,https://finance.yahoo.com/news/halliburton-collaborates-sdaia-data-science-120000017.html,1663588800,STORY,['HAL'],"[HOUSTON, September 19, 2022--(BUSINESS WIRE)--Halliburton Company (NYSE: HAL) today announced that it has signed a Memorandum of Understanding (MoU) with the Saudi Data and Artificial Intelligence Authority (SDAIA) to address national and global energy challenges with DS365.ai to create data science and artificial intelligence (AI) applications and solutions.Through the Artificial Intelligence Center for Energy (AICE), which is a joint center between Ministry of Energy and SDAIA, the collaboration agreement pairs AICE’s significant efforts and resources in the data and AI space with Halliburton’s cloud-first AI and machine learning exploration and production tools along with its solutions that support more sustainable upstream operations. The two groups will share technologies and co-develop innovative solutions to aid in sustainability and subsurface prediction efforts for the oil and gas sector.""This partnership is part of our efforts to promote advanced technologies in the energy field; our aim is to address hydrogen, hydrocarbons and new energy verticals through data &amp; AI applications and solutions for the country and global market, support expertise exchange, and contribute to building national AI capabilities and competencies in the energy sector, which is among the priority sectors,"" said Dr. Majid Altuwaijri, the CEO of SDAIA’s National Center for AI.""This agreement allows us to use AI to drive the energy transition in hydrocarbons as well as accelerate the development of new energy verticals such as CCUS,"" Eng. Ahmed Al-Zahrani, the Saudi Arabia Ministry of Energy’s Assistant Minister for Development and Excellence, said.""We are excited to collaborate with SDAIA to use data science and AI to enhance the ways we explore for, develop and produce hydrocarbons,"" said Scott Regimbald, vice president, Saudi Arabia and Bahrain. ""Our joint efforts will address national and global energy challenges through data and AI applications that will enhance subsurface predictions and create more sustainable solutions for the energy sector.""Story continuesABOUT SDAIAThe Saudi Data and Artificial Intelligence Authority (SDAIA) is a government entity in Saudi Arabia that was established by a royal decree on 30 August 2019. The authority has three arms linked to it. Innovation arm called ""The National Centre for Artificial Intelligence"" (NCAI), an operation arm called ""The National Information Center"" (NIC) and a regulatory office called ""The National Data Management Office"" (NDMO). Saudi Data &amp; AI Authority (SDAIA) was established to drive the national agenda for Data &amp; AI to elevate the Kingdom as a global leader in the elite league of data driven economies.ABOUT HALLIBURTONFounded in 1919, Halliburton is one of the world’s largest providers of products and services to the energy industry. With approximately 45,000 employees, representing 130 nationalities in more than 70 countries, the Company helps its customers maximize value throughout the life cycle of the reservoir – from locating hydrocarbons and managing geological data, to drilling and formation evaluation, well construction and completion, and optimizing production throughout the life of the asset. For more information, please visit the Company’s website at www.halliburton.com and connect with Halliburton on Facebook, Twitter, LinkedIn, Instagram and YouTube.View source version on businesswire.com: https://www.businesswire.com/news/home/20220916005574/en/ContactsInvestor Relations Contact David Colemaninvestors@halliburton.com 281-871-2688Press Contact Brad Leonepr@halliburton.com 281-871-2601]"
4da41693-5af4-37ce-bc33-3fcd61df9019,HAL,2022-9-20,The 45% return delivered to Halliburton's (NYSE:HAL) shareholders actually lagged YoY earnings growth,Simply Wall St.,https://finance.yahoo.com/news/45-return-delivered-halliburtons-nyse-135957667.html,1663336797,STORY,['HAL'],"[Passive investing in index funds can generate returns that roughly match the overall market. But if you pick the right individual stocks, you could make more than that. For example, the Halliburton Company (NYSE:HAL) share price is up 43% in the last 1 year, clearly besting the market decline of around 18% (not including dividends). That's a solid performance by our standards! It is also impressive that the stock is up 41% over three years, adding to the sense that it is a real winner.On the back of a solid 7-day performance, let's check what role the company's fundamentals have played in driving long term shareholder returns. View our latest analysis for Halliburton There is no denying that markets are sometimes efficient, but prices do not always reflect underlying business performance. One imperfect but simple way to consider how the market perception of a company has shifted is to compare the change in the earnings per share (EPS) with the share price movement.During the last year Halliburton saw its earnings per share (EPS) increase strongly. We don't think the exact number is a good guide to the sustainable growth rate, but we do think this sort of increase is impressive. So we're unsurprised to see the share price gaining ground. To us, inflection points like this are the best time to take a close look at a stock.The company's earnings per share (over time) is depicted in the image below (click to see the exact numbers).earnings-per-share-growthWe know that Halliburton has improved its bottom line lately, but is it going to grow revenue? This free report showing analyst revenue forecasts should help you figure out if the EPS growth can be sustained.A Different PerspectiveIt's nice to see that Halliburton shareholders have received a total shareholder return of 45% over the last year. And that does include the dividend. There's no doubt those recent returns are much better than the TSR loss of 5% per year over five years. The long term loss makes us cautious, but the short term TSR gain certainly hints at a brighter future. I find it very interesting to look at share price over the long term as a proxy for business performance. But to truly gain insight, we need to consider other information, too. Even so, be aware that  Halliburton is showing  2 warning signs in our investment analysis , and 1 of those is a bit unpleasant...Story continuesBut note: Halliburton may not be the best stock to buy. So take a peek at this free list of interesting companies with past earnings growth (and further growth forecast).Please note, the market returns quoted in this article reflect the market weighted average returns of stocks that currently trade on US exchanges.Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team (at) simplywallst.com.This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned.Join A Paid User Research SessionYou’ll receive a US$30 Amazon Gift card for 1 hour of your time while helping us build better investing tools for the individual investors like yourself. Sign up here]"
2da630ac-5d91-3f96-a476-7079fa5150c5,HAL,2022-9-20,Elite Hedge Funds Love These 10 Energy Stocks,Insider Monkey,https://finance.yahoo.com/news/elite-hedge-funds-love-10-135527158.html,1663336527,STORY,['HAL'],[]
c87b3217-dc8d-3904-86c7-a78f1b57618d,HAL,2022-9-20,"Oil & Gas Stock Roundup: Halliburton's Russia Exit, Eni's Algeria Acquisition & More",Zacks,https://finance.yahoo.com/news/oil-gas-stock-roundup-halliburtons-160804721.html,1663258084,STORY,"['HAL', 'ENI.MI', 'SM', 'NG=F', 'CL=F', 'LNG']","[It was a week when both oil and natural gas prices registered decreases.On the news front, oilfield services biggie Halliburton HAL completed the sale of its Russian operations, while Italy-based energy major Eni E agreed to purchase its European peer BP’s gas business in Algeria. Developments associated with Liberty Energy LBRT, SM Energy SM and Cheniere Energy LNG also made it to the headlines.Overall, it was another bearish seven-day period for the sector. West Texas Intermediate (WTI) crude futures lost a marginal 0.1% to close at $86.79 per barrel, while natural gas prices declined 9% to end at $7.996 per million British thermal units (MMBtu).U.S. oil prices moved slightly lower after the Energy Information Administration (""EIA"") showed builds in oil and fuel stockpiles in its latest weekly release.Natural gas notched a much bigger weekly loss, primarily due to unfavorable weather forecasts and a spurt in productionRecap of the Week’s Most-Important Stories1.  Houston, TX-based provider of technical products and services to drillers of oil and gas wells, Halliburton, recently declared that it is no longer in charge of operations in Russia. The company has wound up the sale of its operations to a Russia-based management team comprising its former employees.The management team, BurService LLC, is the new owner and operator of HAL’s former business and assets in Russia. BurService is independent of Halliburton. Although the terms of the sale were not disclosed, HAL’s Russian assets were valued at around $340 million prior to the exit.In March, Halliburton suspended its operations in Russia in response to U.S. sanctions over Moscow’s military action in Ukraine and mentioned that it would further close down its operations in the country. (Halliburton Concludes Sale of Its Operations in Russia)2. Rome-based energy biggie Eni signed an agreement to acquire British supermajor BP’s Algeria business, including two major natural gas fields. The acquisition involves BP’s stakes in the In Salah and In Amenas gas fields in southern Algeria. BP holds a 45.89% stake in In Amenas and a 33.15% stake in In Salah. Both fields are operated by BP and partners.In 2021, the fields produced 11 billion cubic meters of gas and 12 million barrels of condensates and LPG. Eni expects production to increase as a result of the agreement. The company currently produces 100,000 barrels of oil equivalent per day (Boe/d). It expects its Algeria production to reach 120,000 Boe/d in 2023.Eni has been planning to acquire stakes in the In Amenas and In Salah gas fields for several months. The agreement aligns with the company’s strategy to address the challenges of delivering secure and sustainable energy to customers. The acquisition will address Europe’s gas requirements and strengthen the company’s presence in Algeria. (Eni to Buy Algeria Fields to Address Gas Demand in Europe)3. Liberty Energy — the North American oilfield services firm — recently declared that it has made an investment in Natron Energy. The California-based company, Natron Energy, specializes in manufacturing sodium-based batteries.LBRT and Natron will work in partnership to introduce sodium-ion batteries as an energy storage solution to provide uninterruptible backup power for Liberty’s digiFrac electric frac pumps. According to Liberty Energy, digiFrac is the industry’s first purpose-built, fully integrated electric frac pump with high power density and considerably lesser emissions compared with others available in the market.“Together, Liberty’s digiFrac and Natron’s batteries will advance environmental, social and corporate governance (ESG) goals of reducing emissions, maintaining high safety standards, and delivering a low total cost of ownership solution to Liberty’s customers,” commented Ron Gusek, president of Liberty Energy. (Liberty Invests in Sodium-Ion Battery Producer Natron)4   SM Energy announced that it has hiked the quarterly dividend to 15 cents per share, reflecting an increase from the last paid dividend of 1 cent per share. The North American upstream operator, which currently has 123 million shares outstanding, will be paying out on Nov 7 to shareholders of record as of Oct 25.SM Energy also announced a share repurchase program of up to $500 million. The company is authorized to repurchase shares through Dec 31, 2024, which represents 9.6% of its current market capitalization.Although SM Energy’s dividend yield had been much lower than its industry for the most part of the last three years, the dividend hike is a positive indicator of the company’s performance. This means that the exploration and production player is performing well and cash flows are improving. (SM Energy Hikes Quarterly Dividend, Declares Share Buyback)5   The U.S. Environmental Protection Agency (“EPA”) recently stated that it has rejected Cheniere Energy’s appeal to exempt turbines at its two U.S. Gulf Coast liquefied natural gas export terminals from a hazardous pollution rule. Under the U.S. Clean Air Act, the rule enforces curbs on the emission of known carcinogens like formaldehyde and benzene from stationary combustion turbines.LNG had earlier asked the Biden-led U.S. administration to exempt it from the limits on the emission of cancer-causing pollutants, arguing that it could force the Zacks Rank #1 (Strong Buy) company to shut operations for an extended period. This would jeopardize the country's efforts to scale up LNG supplies to Europe.You can see the complete list of today’s Zacks #1 Rank stocks here.The turndown by the EPA, however, raises questions as to whether the firm will have to cut its exports of the supercooled fuel to set up new pollution control equipment at its units when Europe is relying heavily on the augmented shipments of LNG from the United States to offset slashed Russian imports. (Cheniere's Pollution Rule Exemption Plea Denied by EPA)Story continuesPrice PerformanceThe following table shows the price movement of some major oil and gas players over the past week and during the last six months.Company    Last Week    Last 6 MonthsXOM               +1%                 +12.3%CVX                +1.3%              -6.7%COP               +1.6%              +14.1%OXY                -4.4%               +12.8%SLB                +4.6%              -10.3%RIG                +5.3%               -17.3%VLO                -0.4%               +21.5%MPC               +0.9%              +24.4%With oil being essentially unchanged for the week, stocks had mixed fortunes. The Energy Select Sector SPDR — a popular way to track energy companies — edged up 0.1% last week. But over the past six months, the sector tracker has increased 4.1%.What’s Next in the Energy World?Following last week’s sliding fortunes for oil and gas, market participants will closely track the regular releases to look for further guidance on the direction of prices. In this context, the U.S. government’s statistics on oil and natural gas — one of the few solid indicators that come out regularly — will be on energy traders' radar.Data on rig count from the oilfield service firm Baker Hughes, which is a pointer to the trends in U.S. crude/natural gas production, is closely followed too. News related to the ongoing Russia-Ukraine geopolitical conflict and the potential demand loss from another round of coronavirus curbs in China will be the other factors that will dictate the near-term price movement of the commodities.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Halliburton Company (HAL) : Free Stock Analysis Report Eni SpA (E) : Free Stock Analysis Report SM Energy Company (SM) : Free Stock Analysis Report Cheniere Energy, Inc. (LNG) : Free Stock Analysis Report Liberty Energy Inc. (LBRT) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
8f95c258-f850-3229-9c93-df3f962e860a,HAL,2022-9-20,Halliburton Stock Flashes Strength; Priming For A Fresh Gusher?,Investor's Business Daily,https://finance.yahoo.com/m/8f95c258-f850-3229-9c93-df3f962e860a/halliburton-stock-flashes.html,1663014660,STORY,['HAL'],[A Relative Strength Rating upgrade for Halliburton stock shows improving technical performance. Will it continue?Continue reading]
6e194974-559e-3622-8af2-c69920140b27,HAL,2022-9-20,"Stock Market News for Sep 12, 2022",Zacks,https://finance.yahoo.com/news/stock-market-news-sep-12-133201734.html,1662989521,STORY,"['COMP', '^DJI', '^VIX', '^GSPC', 'HAL']","[Wall Street closed sharply higher on Friday, led by a rally in energy and tech stocks. The market instinctively rebounded from a Fed-induced gloom and completed its first winning week in a month. Investors, however, remain apprehensive about the economic outlook as statements from multiple Fed officials have confirmed further tightening of monetary policy. All three major stock indexes ended in the green.How Did The Benchmarks Perform?The Dow Jones Industrial Average (DJI) gained 1.2% or 377.19 points, to close at 32,151.71. Twenty-four components of the 30-stock index ended in the positive territory, while six ended in the negative.The tech-heavy Nasdaq Composite increased by 250.18 points or 2.1% to 12,112.31, led by a rally in tech stocks.The S&amp;P 500 rose 1.5%, or 61.18 points, to end at 4,067.36. All 11 broad sectors of the benchmark index closed in the green. The Communication Services Select Sector SPDR (XLC), the Energy Select Sector SPDR (XLE) and the Technology Select Sector SPDR (XLK) rose 2.8%, 2.5% and 2%, respectively.The fear-gauge CBOE Volatility Index (VIX) decreased 3.5% to 22.79. A total of 9.9 billion shares were traded on Friday, lower than the last 20-session average of 10.2 billion. Advancers outnumbered decliners on the NYSE by a 5.14-to-1 ratio. On the Nasdaq, a 2.58-to-1 ratio favored the advancing issues.Indexes Make Gains Despite a Hawkish FedStocks rallied on Friday since all the major indexes registered their first weekly gain in four weeks as market participants went on a buying spree, rising above concerns about the economic outlook. The gains are a rebound from the sharp sell-off that began in August over concerns about the impact of higher interest rates in the United States and a possible economic slowdown in Europe and China. In the week ended Friday, the market was seen correcting itself from overselling.The session’s positive trading happened even as more Fed officials came forward and bolstered the central bank’s commitment to tackle inflation by further monetary policy tightening. About the state of the labor market and how the Fed sees it as a marker to gauge inflation, Fed Governor Christopher Waller said, ""If the unemployment were to stay under 5%, I think we could be really aggressive on inflation. Once it gets over 5 there are going to be obvious pressures to start making tradeoffs. If we don't get inflation down, we're in trouble,"" Waller said in a media event. In an even ominous tone, he mentioned that the Fed should be aggressive with rate hikes while the economy “can take a punch.”Story continuesKansas City Fed President Esther George mentioned that inflation remains far too high and policy makers have a “clear-cut” case for continuing to tighten monetary policy. However, she also said that officials should prioritize steadiness over speed. In recent months, the Fed official has expressed caution about the pace of rate hikes.Investors will be keeping a keen watch on the monthly inflation data slated to be released later this week to get a hang of the direction the Fed will be taking, even as they try to shrug off fears of economic slowdown. Communication services, tech and energy stocks were the big gainer on Friday.Consequently, shares of DISH Network Corporation DISH and Halliburton Company HAL advanced 8.6% and 4.4%, respectively. Each carries a Zacks Rank #3 (Hold). You can see the complete list of today's Zacks #1 Rank (Strong Buy) stocks here.Economic DataThe U.S. Census Bureau said on Friday that Wholesale Inventories for July 2022, after adjustment for seasonal variations and trading-day differences, but not for price changes, had come in at $900.7 billion, increasing 0.6% from June. They had increased 1.8% in June, the prior period.Weekly RoundupThe major indexes closed their first winning week since mid-August with the Dow Jones Industrial Average, the S&amp;P 500 and the Nasdaq gaining 2.7%, 3.7% and 4.1%, respectively. Investors have looked beyond Fed warnings of further tightening of monetary policy and have been on a buying spree.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Halliburton Company (HAL) : Free Stock Analysis Report DISH Network Corporation (DISH) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
5c73e0de-3215-31dc-84e8-a9ea94c80d15,HAL,2022-9-20,Halliburton (HAL) Concludes Sale of Its Operations in Russia,Zacks,https://finance.yahoo.com/news/halliburton-hal-concludes-sale-operations-102410193.html,1662978250,STORY,"['HAL', 'MUSA']","[The Houston, TX-based oilfield services firm, Halliburton Company HAL, recently declared that it is no longer in charge of operations in Russia. The company has wound up the sale of its operations to a Russia-based management team comprising its former employees.The management team, BurService LLC, is the new owner and operator of HAL’s former business and assets in Russia. BurService is independent of Halliburton.In March, Halliburton suspended its operations in Russia in response to U.S. sanctions over Moscow’s military action in Ukraine and mentioned that it would further close down its operations in the country.Although the terms of the sale were not disclosed, HAL’s Russian assets were valued at around $340 million prior to the exit.Halliburton Company is one of the largest oilfield service providers in the world, offering a variety of equipment, maintenance, engineering and construction services to the energy, industrial and government sectors.The company operates in more than 80 countries. Founded in 1919, Halliburton employs more than 40,000 people and operates under two main segments: Completion and Production, and Drilling and Evaluation.Halliburton currently has a Zacks Rank #3 (Hold). Some top-ranked stocks from the energy space include Vista Oil &amp; Gas VIST, Murphy USA MUSA and TotalEnergies TTE each sporting a Zacks Rank #1 (Strong Buy).  You can see the complete list of today’s Zacks #1 Rank stocks here.The Zacks Consensus Estimate for Vista’s 2022 earnings is pegged at $2.40 per share, up 344% from the projected year-ago earnings of 54 cents.The Zacks Consensus Estimate for VIST’s 2022 earnings has been revised 43.7% upward over the past 60 days.The Zacks Consensus Estimate for Murphy USA’s 2022 EPS (earnings per share) has been revised upward by about 40.7% over the past 60 days from $17.25 to $24.27.MUSA beat the Zacks Consensus Estimate for earnings in all the trailing four quarters, the average being 49%.Story continuesThe Zacks Consensus Estimate for TotalEnergies’ 2022 earnings is pegged at $13.83 per share, up about 107% from the year-ago earnings of $6.68.TTE beat the Zacks Consensus Estimate for earnings in all the trailing four quarters, the average being around 14.6%.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Halliburton Company (HAL) : Free Stock Analysis Report Murphy USA Inc. (MUSA) : Free Stock Analysis Report Vista Oil &amp; Gas, S.A.B. de C.V. Sponsored ADR (VIST) : Free Stock Analysis Report TotalEnergies SE Sponsored ADR (TTE) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
7874eabe-69a0-3e10-9fbb-3df330bf3188,HAL,2022-9-22,Halliburton (HAL) Gains But Lags Market: What You Should Know,Zacks,https://finance.yahoo.com/news/halliburton-hal-gains-lags-market-215009038.html,1663624209,STORY,"['HAL', '^GSPC']","[Halliburton (HAL) closed the most recent trading day at $28.37, moving +0.64% from the previous trading session. The stock lagged the S&amp;P 500's daily gain of 0.69%. Elsewhere, the Dow gained 0.64%, while the tech-heavy Nasdaq lost 0.2%.Coming into today, shares of the provider of drilling services to oil and gas operators had lost 4.08% in the past month. In that same time, the Oils-Energy sector lost 0.21%, while the S&amp;P 500 lost 9.94%.Halliburton will be looking to display strength as it nears its next earnings release, which is expected to be October 25, 2022. On that day, Halliburton is projected to report earnings of $0.55 per share, which would represent year-over-year growth of 96.43%. Our most recent consensus estimate is calling for quarterly revenue of $5.32 billion, up 37.84% from the year-ago period.HAL's full-year Zacks Consensus Estimates are calling for earnings of $2.01 per share and revenue of $20.24 billion. These results would represent year-over-year changes of +86.11% and +32.36%, respectively.Any recent changes to analyst estimates for Halliburton should also be noted by investors. Recent revisions tend to reflect the latest near-term business trends. As a result, we can interpret positive estimate revisions as a good sign for the company's business outlook.Based on our research, we believe these estimate revisions are directly related to near-team stock moves. Investors can capitalize on this by using the Zacks Rank. This model considers these estimate changes and provides a simple, actionable rating system.Ranging from #1 (Strong Buy) to #5 (Strong Sell), the Zacks Rank system has a proven, outside-audited track record of outperformance, with #1 stocks returning an average of +25% annually since 1988. Within the past 30 days, our consensus EPS projection has moved 0.06% lower. Halliburton is holding a Zacks Rank of #3 (Hold) right now.Looking at its valuation, Halliburton is holding a Forward P/E ratio of 14.01. This valuation marks a discount compared to its industry's average Forward P/E of 17.85.Story continuesThe Oil and Gas - Field Services industry is part of the Oils-Energy sector. This industry currently has a Zacks Industry Rank of 14, which puts it in the top 6% of all 250+ industries.The Zacks Industry Rank gauges the strength of our individual industry groups by measuring the average Zacks Rank of the individual stocks within the groups. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1.Make sure to utilize Zacks.com to follow all of these stock-moving metrics, and more, in the coming trading sessions.Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report Halliburton Company (HAL) : Free Stock Analysis Report To read this article on Zacks.com click here. Zacks Investment Research]"
ab8038a0-2329-3d31-b13e-f7de6ea1afe8,HAL,2022-9-22,"Halliburton Collaborates With SDAIA to Use Data Science and AI to Enhance Sustainability, Subsurface Predictions in the Energy Sector",Business Wire,https://finance.yahoo.com/news/halliburton-collaborates-sdaia-data-science-120000017.html,1663588800,STORY,['HAL'],"[HOUSTON, September 19, 2022--(BUSINESS WIRE)--Halliburton Company (NYSE: HAL) today announced that it has signed a Memorandum of Understanding (MoU) with the Saudi Data and Artificial Intelligence Authority (SDAIA) to address national and global energy challenges with DS365.ai to create data science and artificial intelligence (AI) applications and solutions.Through the Artificial Intelligence Center for Energy (AICE), which is a joint center between Ministry of Energy and SDAIA, the collaboration agreement pairs AICE’s significant efforts and resources in the data and AI space with Halliburton’s cloud-first AI and machine learning exploration and production tools along with its solutions that support more sustainable upstream operations. The two groups will share technologies and co-develop innovative solutions to aid in sustainability and subsurface prediction efforts for the oil and gas sector.""This partnership is part of our efforts to promote advanced technologies in the energy field; our aim is to address hydrogen, hydrocarbons and new energy verticals through data &amp; AI applications and solutions for the country and global market, support expertise exchange, and contribute to building national AI capabilities and competencies in the energy sector, which is among the priority sectors,"" said Dr. Majid Altuwaijri, the CEO of SDAIA’s National Center for AI.""This agreement allows us to use AI to drive the energy transition in hydrocarbons as well as accelerate the development of new energy verticals such as CCUS,"" Eng. Ahmed Al-Zahrani, the Saudi Arabia Ministry of Energy’s Assistant Minister for Development and Excellence, said.""We are excited to collaborate with SDAIA to use data science and AI to enhance the ways we explore for, develop and produce hydrocarbons,"" said Scott Regimbald, vice president, Saudi Arabia and Bahrain. ""Our joint efforts will address national and global energy challenges through data and AI applications that will enhance subsurface predictions and create more sustainable solutions for the energy sector.""Story continuesABOUT SDAIAThe Saudi Data and Artificial Intelligence Authority (SDAIA) is a government entity in Saudi Arabia that was established by a royal decree on 30 August 2019. The authority has three arms linked to it. Innovation arm called ""The National Centre for Artificial Intelligence"" (NCAI), an operation arm called ""The National Information Center"" (NIC) and a regulatory office called ""The National Data Management Office"" (NDMO). Saudi Data &amp; AI Authority (SDAIA) was established to drive the national agenda for Data &amp; AI to elevate the Kingdom as a global leader in the elite league of data driven economies.ABOUT HALLIBURTONFounded in 1919, Halliburton is one of the world’s largest providers of products and services to the energy industry. With approximately 45,000 employees, representing 130 nationalities in more than 70 countries, the Company helps its customers maximize value throughout the life cycle of the reservoir – from locating hydrocarbons and managing geological data, to drilling and formation evaluation, well construction and completion, and optimizing production throughout the life of the asset. For more information, please visit the Company’s website at www.halliburton.com and connect with Halliburton on Facebook, Twitter, LinkedIn, Instagram and YouTube.View source version on businesswire.com: https://www.businesswire.com/news/home/20220916005574/en/ContactsInvestor Relations Contact David Colemaninvestors@halliburton.com 281-871-2688Press Contact Brad Leonepr@halliburton.com 281-871-2601]"
