ce5bbb6f-22dc-350a-bc29-14e55291585f,CAG,2022-9-20,7 Best Stocks to Buy According to Activist JANA Partners,Insider Monkey,https://finance.yahoo.com/news/7-best-stocks-buy-according-204728719.html,1663620448,STORY,RelatedCompany,Text
cb8f0f81-af19-330f-a453-5f3ced5960f2,CAG,2022-9-20,The 3 Best Vegan Stocks to Buy Now,InvestorPlace,https://finance.yahoo.com/news/7-best-vegan-stocks-buy-175806897.html,1662659706,STORY,"['BYND', 'TTCF', 'K', 'CAG', 'HAIN']","[Beyond Meat (NASDAQ:BYND) has lost almost 66% of its value in 2022. That decline put investors in a sour mood when it comes to investing in the best vegan stocks. Further, it seems that the food industry can’t decide if vegan or plant-based is a more favorable term for their products.   “‘I believe the term plant-based carries the broadest appeal and is easily understood,’ [Stray Dog Capital venture capitalist Lisa Feria] Feria tells VegNews.InvestorPlace - Stock Market News, Stock Advice &amp; Trading Tips ‘The term vegan still, unfortunately, has some negative connotations that expand beyond food consumption. Vegans typically live their lives seeking non-animal-based products in general. Flexitarians may just want a plant-centric meal for dinner,’” VegNews contributor Nicole Axworthy wrote in August. However, part of the problem is that consumers don’t even know the difference. According to Axworthy, a 2020 study by the Vegan Society found that 64% of respondents thought plant-based meant free of animal products. For this article, I considered all companies that sell animal-free products, whether they’re vegan or not. Here are the three best vegan stocks to buy from an investment standpoint.KROPGlobal X AgTech &amp; Food Innovation ETF$16.36CTVACorteva$62.04LNNLindsay$159Global X AgTech &amp; Food Innovation ETF (KROP)Healthy vegan food. Fresh vegetables on wooden background. Detox diet. Different colorful fresh juices.Source: ShutterstockWhen I was assembling a list of vegan stocks for this article, I initially examined the names owned by  food and agriculture-related ETFs. The most relevant ETF seemed to be the Global X AgTech &amp; Food Innovation ETF (NASDAQ:KROP).The catchy stock symbol for the  ETF aside, the fund tracks the performance of the Solactive AgTech &amp; Food Innovation Index. The index provides exposure to companies that derive at least 50% of their revenues, operating income, or assets from two business activities: AgTech and Food Innovation.The sub-segments of AgTech include Precision Agriculture, Robotics/Automation, Controlled Environment Agriculture (CEA), and Agricultural Biotechnology. Sub-segments of Food Innovation include Protein &amp; Dairy Alternatives and Food Waste Reduction. In addition, companies that don’t currently generate revenues from these areas but will in the future can be included in the index. Story continuesConsumer staples is the highest-weighted sector of the ETF’s holdings at 42.6% of the portfolio. Materials and industrials make up an additional 52.5%, and health care and consumer discretionary account for the remaining 4.9%.While I mentioned Beyond Meat in the introduction, the company-specific risk that BYND stock carries at this point in its development would make it irresponsible for me to recommend the shares wholeheartedly. I love its products, but even I need more proof that the company can grow sufficiently and become profitable in the future.In 2022, KROP is down 17.8%, representing a slightly worse decline than the S&amp;P 500. When the industry gains traction, a rising tide will lift this boat and many others like it. Buying a diverse ETF like KROP  is a smart way for investors to bet on animal-free products.Corteva (CTVA)several people at a table filled with various fruits and vegetablesSource: ShutterstockKROP’s largest holding is Corteva (NYSE:CTVA), which accounts for 15.57% of its assets. CTVA is a pure-play agriculture company specializing in seed-and-crop protection solutions. It competes in more than 140 countries worldwide. Corteva was spun-off from DowDupont on June 1, 2019. For  2022, based on the midpoint of its guidance, Corteva expects its sales  to climb 11%  to $17.35 billion. It also provided guidance for a 17% increase in its operating earnings before interest, taxes, depreciation and amortization (EBITDA). The company predicts that its operating  EBITDA will come in at $3.03 billion this year. Its free cash flow for the year should be between $1.0 billion and $1.3 billion. For the first half of 2022, it reported that its revenue had climbed 11% to $10.85 billion. During the same period, its operating EBITDA rose 17% YOY to $2.76 billion.The company’s Seed segment accounted for 60% of its overall sales, while its Crop Protection unit generated the remaining 40%. North America accounted for 56% of its sales in the first half of 2022.A total of 26 analysts cover Corteva Stock. Eighteen of them rate it “overweight” or “buy” with an average target price of $66.47, versus  its current share price of $62.  Lindsay (LNN) Green vegetables against blue background.Source: ShutterstockLindsay (NYSE:LNN) is the sixth-largest holding of KROP, accounting for 6.25% of its assets. Like Corteva, Lindsay’s center-pivot and lateral-move crop watering systems help keep farmers’ crops healthy. Since 1955, its products and services have helped farmers conserve their resources and increase their yields. In addition to irrigation products, Lindsay manufactures infrastructure solutions for highways and railroads. In Q3, Lindsay’s irrigation products accounted for 88% of its top line, which came in at $214.3 million. The firm’s infrastructure business accounted for the remaining 12% of its revenue. Lindsay’s overall sales grew 32% YOY, while its operating income jumped 65% to $35.2 million, representing an 16.4% operating margin. The revenues of Its international irrigation business jumped by 75% in Q3.  The sales of its infrastructure business grew 17% YOY during the quarter, while the segment’s operating income was flat YOY.Since consumers remain concerned about their food security, the company’s irrigation business should continue to generate strong revenue growth.On the infrastructure front, the push by the Biden administration to rebuild the country’s highways and roads should boost the sales of its  road safety products.While Lindsay doesn’t make plant-based or vegan food, it does provide products to farmers that keep the food supply healthy and alive. Without Lindsay and its peers, crops wouldn’t yield nearly as much, putting the production of vegan and plant-based foods in greater jeopardy. Its two businesses are boring but essential.On the date of publication, Will Ashworth did not have (either directly or indirectly) any positions in the securities mentioned in this article. The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines.Will Ashworth has written about investments full-time since 2008. Publications where he’s appeared include InvestorPlace, The Motley Fool Canada, Investopedia, Kiplinger, and several others in both the U.S. and Canada. He particularly enjoys creating model portfolios that stand the test of time. He lives in Halifax, Nova Scotia.More From InvestorPlace$200 Oil Sooner Than You Think – Buy This NowThe Best $1 Investment You Can Make TodayEarly Bitcoin Millionaire Reveals His Next Big Crypto Trade “On Air”It doesn’t matter if you have $500 in savings or $5 million. Do this now. The post The 3 Best Vegan Stocks to Buy Now appeared first on InvestorPlace.]"
c198372c-d873-3629-bdbe-a883fc02d3cb,CAG,2022-9-20,"CONAGRA BRANDS ANNOUNCES DETAILS OF FISCAL 2023 FIRST QUARTER EARNINGS RELEASE, WEBCAST AND CONFERENCE CALL",PR Newswire,https://finance.yahoo.com/news/conagra-brands-announces-details-fiscal-113000920.html,1662463800,STORY,['CAG'],"[CHICAGO, Sept. 6, 2022 /PRNewswire/ -- Conagra Brands, Inc. (NYSE: CAG) will host a webcast and conference call to review its fiscal 2023 first quarter results on Thursday, October 6, 2022, at 9:30 a.m. ET. The company's news release will be issued at approximately 7:30 a.m. ET.Conagra Brands, Inc., headquartered in Chicago, is one of North America's leading branded food companies. (PRNewsfoto/Conagra Brands)The live audio webcast and presentation slides will be available on conagrabrands.com/investor-relations under Events &amp; Presentations. The conference call may be accessed by dialing 1-877-883-0383 for participants in the U.S. and 1-412-902-6506 for all other participants and using passcode 2011887. Please dial in 10 to 15 minutes prior to the call start time. Following the company's remarks, the conference call will include a question-and-answer session with the investment community.A replay of the webcast will be available until October 13, 2022.About Conagra BrandsConagra Brands, Inc. (NYSE: CAG), headquartered in Chicago, is one of North America's leading branded food companies. Guided by an entrepreneurial spirit, Conagra Brands combines a rich heritage of making great food with a sharpened focus on innovation. The company's portfolio is evolving to satisfy people's changing food preferences. Conagra's iconic brands, such as Birds Eye®, Marie Callender's®, Banquet®, Healthy Choice®, Slim Jim®, Reddi-wip®, and Vlasic®, as well as emerging brands, including Angie's® BOOMCHICKAPOP®, Duke's®, Earth Balance®, Gardein®, and Frontera®, offer choices for every occasion. For more information, visit www.conagrabrands.com.For more information, please contact:MEDIA: media@conagra.comINVESTORS: IR@conagra.comCisionView original content to download multimedia:https://www.prnewswire.com/news-releases/conagra-brands-announces-details-of-fiscal-2023-first-quarter-earnings-release-webcast-and-conference-call-301616314.htmlSOURCE Conagra Brands, Inc.]"
573bc17f-d09d-3662-8aa6-7d6562759767,CAG,2022-9-20,10 Best Defensive Stocks Under $50,Insider Monkey,https://finance.yahoo.com/news/10-best-defensive-stocks-under-115118941.html,1661341878,STORY,['CAG'],[]
8874eb99-21d0-34da-96b4-102e259b2ef7,CAG,2022-9-20,CONAGRA BRANDS PROMOTES TRACY SCHAEFER TO CHIEF INFORMATION OFFICER,PR Newswire,https://finance.yahoo.com/news/conagra-brands-promotes-tracy-schaefer-113000264.html,1661167800,STORY,['CAG'],"[CHICAGO, Aug. 22, 2022 /PRNewswire/ -- Conagra Brands, Inc. (NYSE: CAG) today announced the appointment of Tracy Schaefer to senior vice president and chief information officer, effective today, August 22, 2022.Conagra Brands, Inc., headquartered in Chicago, is one of North America's leading branded food companies. (PRNewsfoto/Conagra Brands)""Tracy has a strong track record of delivering excellent results in finance, information technology and global business services,"" said Dave Marberger, chief financial officer, Conagra Brands. ""Her deep understanding of the business, strategic mindset, and exceptional leadership skills will all be critical as we continue to work across the enterprise to deliver on our strategic plans.""Tracy joined Conagra in 2001 as a financial analyst and has served in a variety of leadership roles in multiple functional areas as well as transformative, enterprise-wide initiatives. She attended Drake University where she earned her degree in accounting and serves on the board of the Institute of Career Advancement (ICAN).About Conagra BrandsConagra Brands, Inc. (NYSE: CAG), headquartered in Chicago, is one of North America's leading branded food companies. Guided by an entrepreneurial spirit, Conagra Brands combines a rich heritage of making great food with a sharpened focus on innovation. The company's portfolio is evolving to satisfy people's changing food preferences. Conagra's iconic brands, such as Birds Eye®, Marie Callender's®, Banquet®, Healthy Choice®, Slim Jim®, Reddi-wip®, and Vlasic®, as well as emerging brands, including Angie's® BOOMCHICKAPOP®, Duke's®, Earth Balance®, Gardein®, and Frontera®, offer choices for every occasion. For more information, visit www.conagrabrands.com.For more information, please contact: media@conagra.comCisionView original content to download multimedia:https://www.prnewswire.com/news-releases/conagra-brands-promotes-tracy-schaefer-to-chief-information-officer-301609244.htmlSOURCE Conagra Brands, Inc.]"
0639e44d-5208-3d0c-add0-db82fc064ee8,CAG,2022-9-20,"What Kind Of Investors Own Most Of Conagra Brands, Inc. (NYSE:CAG)?",Simply Wall St.,https://finance.yahoo.com/news/kind-investors-own-most-conagra-115307931.html,1660650787,STORY,['CAG'],"[Every investor in Conagra Brands, Inc. (NYSE:CAG) should be aware of the most powerful shareholder groups. Institutions often own shares in more established companies, while it's not unusual to see insiders own a fair bit of smaller companies. We also tend to see lower insider ownership in companies that were previously publicly owned.Conagra Brands is a pretty big company. It has a market capitalization of US$17b. Normally institutions would own a significant portion of a company this size. Our analysis of the ownership of the company, below, shows that institutions own shares in the company. Let's take a closer look to see what the different types of shareholders can tell us about Conagra Brands. View our latest analysis for Conagra Brands ownership-breakdownWhat Does The Institutional Ownership Tell Us About Conagra Brands?Institutional investors commonly compare their own returns to the returns of a commonly followed index. So they generally do consider buying larger companies that are included in the relevant benchmark index.Conagra Brands already has institutions on the share registry. Indeed, they own a respectable stake in the company. This implies the analysts working for those institutions have looked at the stock and they like it. But just like anyone else, they could be wrong. It is not uncommon to see a big share price drop if two large institutional investors try to sell out of a stock at the same time. So it is worth checking the past earnings trajectory of Conagra Brands, (below). Of course, keep in mind that there are other factors to consider, too.earnings-and-revenue-growthInstitutional investors own over 50% of the company, so together than can probably strongly influence board decisions. Hedge funds don't have many shares in Conagra Brands. Our data shows that The Vanguard Group, Inc. is the largest shareholder with 12% of shares outstanding. With 9.4% and 7.3% of the shares outstanding respectively, BlackRock, Inc. and Capital Research and Management Company are the second and third largest shareholders.Story continuesWe also observed that the top 10 shareholders account for more than half of the share register, with a few smaller shareholders to balance the interests of the larger ones to a certain extent.While studying institutional ownership for a company can add value to your research, it is also a good practice to research analyst recommendations to get a deeper understand of a stock's expected performance. There are plenty of analysts covering the stock, so it might be worth seeing what they are forecasting, too.Insider Ownership Of Conagra BrandsThe definition of an insider can differ slightly between different countries, but members of the board of directors always count. Management ultimately answers to the board. However, it is not uncommon for managers to be executive board members, especially if they are a founder or the CEO.I generally consider insider ownership to be a good thing. However, on some occasions it makes it more difficult for other shareholders to hold the board accountable for decisions.Our most recent data indicates that insiders own less than 1% of Conagra Brands, Inc.. It is a very large company, so it would be surprising to see insiders own a large proportion of the company. Though their holding amounts to less than 1%, we can see that board members collectively own US$80m worth of shares (at current prices). It is good to see board members owning shares, but it might be worth checking if those insiders have been buying. General Public OwnershipWith a 13% ownership, the general public, mostly comprising of individual investors, have some degree of sway over Conagra Brands. This size of ownership, while considerable, may not be enough to change company policy if the decision is not in sync with other large shareholders.Next Steps:While it is well worth considering the different groups that own a company, there are other factors that are even more important. Be aware that  Conagra Brands is showing  4 warning signs in our investment analysis , and 1 of those is concerning...If you are like me, you may want to think about whether this company will grow or shrink. Luckily, you can check this free report showing analyst forecasts for its future.NB: Figures in this article are calculated using data from the last twelve months, which refer to the 12-month period ending on the last date of the month the financial statement is dated. This may not be consistent with full year annual report figures.Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team (at) simplywallst.com.This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned.Join A Paid User Research SessionYou’ll receive a US$30 Amazon Gift card for 1 hour of your time while helping us build better investing tools for the individual investors like yourself. Sign up here]"
a81ca594-f3dd-34cc-9d68-70274f63be5b,CAG,2022-9-20,"Meat Producers Feel Effects of Inflation, Shifting Consumer Habits",Investing.com,https://finance.yahoo.com/news/meat-producers-feel-effects-inflation-152214067.html,1659972134,STORY,"['TSN', 'CAG']","[By Liz MoyerInvesting.com -- Tyson Foods Inc (NYSE:TSN) stock is getting hit on Monday after the meat producer reported lower than expected profit because people are buying less meat.It’s not the only food company to experience that trend, however. Inflation has cut into earnings at competitors including Conagra Foods Inc (NYSE:CAG). Meat sales are slowing and consumers, who are trying to balance rising food costs with other household expenses, are trading higher-priced items for lower-cost fare.Shares of Tyson were down more than 9% on Monday, while Conagra was down just 0.7%. Tyson is down 7% for the year, while Conagra is up 0.8%.Tyson noted a projection by the Agriculture Department that 2022 domestic production of beef, chicken, pork and turkey should be flat to fiscal 2021.Tyson’s revenue did beat expectations, largely because its inflation-induced price increases made up for some of the drop-off in sales volume. The owner of brands such as Hillshire Farm and Ballpark franks said beef sales rose 1% but chicken sales jumped 25%.Hormel Foods Corporation (NYSE:HRL), which owns brands including Applegate and Dinty Moore, is scheduled to report earnings Sept. 1. Its shares were flat on Monday.While people trade down to less expensive foods, it’s not necessarily benefiting fake meat maker Beyond Meat Inc (NASDAQ:BYND), which slashed its revenue outlook because of inflation and greater competition. It’s also cutting its workforce amid a slowdown. But its shares were up 2.7% for the day. They are still down 38% so far this yearRelated ArticlesMeat Producers Feel Effects of Inflation, Shifting Consumer HabitsAfter-Hours Movers: Novavax Sinks Over 30%, GoodRx and Lemonade ClimbTV Azteca says it has been notified of early expiry of $400 million notes]"
c450fd61-2c53-3640-83d1-0b680b23e08e,CAG,2022-9-20,Conagra Stock Jets Above Key Threshold After Profit Jumped 20% Last Quarter,Investor's Business Daily,https://finance.yahoo.com/m/c450fd61-2c53-3640-83d1-0b680b23e08e/conagra-stock-jets-above-key.html,1659479400,STORY,['CAG'],[Food giant Conagra Brands has turned a corner. Many analysts expect food prices to eventually moderate but for now Conagra stock could benefit big time from the price increases. One stock that fits that bill is Conagra stock.Continue reading]
cc8ed997-0569-3cd0-b959-32898c868a4d,CAG,2022-9-22,Pop + Play: Orville Redenbacher® and Nintendo Switch™ Partner to Help You Level Up Your Game Night,GlobeNewswire,https://finance.yahoo.com/news/pop-play-orville-redenbacher-nintendo-133500128.html,1663680900,STORY,['CAG'],"[Conagra Brands, IncCanadians will have the chance to win prize packs including a Nintendo Switch system and a one-year supply of Orville Redenbacher Microwave PopcornTORONTO, Sept. 20, 2022 (GLOBE NEWSWIRE) -- Orville Redenbacher has teamed up with Nintendo Switch to help Canadian families take their gaming experience to the next level with games that can be enjoyed by fans of all ages.“Orville Redenbacher popcorn is the go-to gaming snack for many Canadians, so we’re thrilled to partner with Nintendo of Canada to help families boost their gaming experiences all year long,” says Julie Melanson, Senior Brand Manager, Snacks at Conagra Brands. “Both Orville Redenbacher and Nintendo Switch are household must-haves for families across Canada, so this partnership was the perfect match.”From September 15, 2022 to February 2, 2023, Orville Redenbacher is giving Canadians the chance to win a Grand Prize, or one of 51 weekly prize packs, featuring Orville Redenbacher and Nintendo Switch products. The Grand Prize winner will receive three bundles filled with popcorn and Nintendo Switch goodies (one for themself and two to share with family or friends). Prize details are included below:One winnerGrand prize valued at more than $1900Includes three Nintendo Switch - OLED Model systems, download codes for the digital versions of three Nintendo Switch games (Mario Kart 8 Deluxe, Mario Party Superstars and Mario Strikers: Battle League), three digital codes each redeemable for a twelve month Nintendo Switch Online + Expansion Pass Individual Membership, and three one-year supplies of Orville Redenbacher Microwave PopcornThere will be 51 Weekly Prizes during the contest period. Details include:Three winners drawn per week (51 prizes total)Valued at over $578 eachEach prize includes one Nintendo Switch – OLED Model system, one download code for a digital version of one Nintendo Switch game (Mario Kart 8 Deluxe, Mario Party Superstars or Mario Strikers: Battle League) and a one-year supply of Orville Redenbacher Microwave PopcornStory continuesCanadians who buy any Orville Redenbacher product between September 15, 2022 and February 2, 2023, can input the UPC at www.orvillecontest.ca to be entered for a chance to win the Grand Prize or weekly prize packs.* The Grand Prize winner will be drawn on February 3, 2023, and weekly prize pack winners will be drawn each week.Orville Redenbacher Microwave Popcorn is available at all major grocery retailers across Canada. All participating Orville Redenbacher Microwave Popcorn products are made with no artificial colours, flavours, or preservatives. No no no is a win win win for Canadian popcorn lovers!“We’re excited to be partnering with Orville Redenbacher to bring families together for game night,” said Susan Pennefather, General Manager, Nintendo of Canada. “Nintendo Switch is home to an expansive library of games that the whole family can enjoy, and Orville Redenbacher popcorn provides a great snack for the fun. Together, they’re a great duo for family entertainment.”Visit Orville Redenbacher Canada online at orville.ca for product and nutritional information. Share your love of popcorn with other Canadians on social media and follow Orville on Facebook and Instagram @OrvilleCanada.Nintendo Switch offers families the ability to play anytime, anywhere and anyway they like. The system is home to a vast library of exclusive games from beloved franchises, including Mario Kart 8 Deluxe and Mario Party Superstars, and recently launched favourites like Mario Strikers: Battle League. Each of these three Mario titles - which can be played together with family and friends, either in-person** or online using Nintendo Switch Online*** - are prize options in this contest. For more information about Nintendo Switch and its library of games, visit http://www.nintendo.com/en_CA/switch/.*NO PURCHASE NECESSARY. 18+. Canada only. Visit orvillecontest.ca for no purchase entry method and Official Rules. Nintendo is not a sponsor, co-sponsor or administrator of this contest.** Additional accessories may be required for multiplayer mode. Sold separately.***Any Nintendo Switch Online membership (sold separately) and Nintendo Account required for online features. Not available in all countries. Internet access required for online features. Terms apply. nintendo.com/switch-onlineAbout Conagra Brands CanadaConagra Brands, Inc. (NYSE: CAG), headquartered in Chicago with a Canadian presence in Mississauga, is one of North America's leading branded food companies. Guided by an entrepreneurial spirit, Conagra Brands combines a rich heritage of making great food with a sharpened focus on innovation. The company's portfolio is evolving to satisfy people's changing food preferences. Conagra's iconic brands, such as Orville Redenbacher®, Marie Callender's®, Hunt’s®, Healthy Choice®, Slim Jim®, POGO®, and VH®, as well as emerging brands, including Angie's® BOOMCHICKAPOP®, Duke's®, Earth Balance®, Gardein®, and Frontera®, offer choices for every occasion. For more information, visit www.conagrabrands.ca.About NintendoNintendo Co., Ltd., headquartered in Kyoto, Japan, has created franchises that have become household names worldwide, including Mario™, Donkey Kong™, The Legend of Zelda™, Metroid™, Pokémon™, Animal Crossing™, Pikmin™ and Splatoon™, through its integrated hardware and software products. Nintendo aims to deliver unique, intuitive entertainment experiences for everyone, manufacturing and marketing video game devices such as the Nintendo Switch™ family of systems, developing and operating applications for smart devices, and collaborating with partners on a range of other entertainment initiatives like visual content and theme parks. Nintendo has sold more than 5.4 billion video games and over 800 million hardware units globally. From the launch of the Nintendo Entertainment System™ more than 30 years ago, through today and into the future, Nintendo’s continuing mission is to create unique entertainment that puts smiles on the faces of people all over the world. A wholly owned subsidiary, Nintendo of America Inc., based in Redmond, Wash., serves as headquarters for Nintendo’s operations in the Americas. For more information about Nintendo, please visit the company’s website at https://www.nintendo.com/.For more information, please contact:MEDIA: Rachel Shore – Harbinger Communicationsrshore@harbingerideas.com]"
ce5bbb6f-22dc-350a-bc29-14e55291585f,CAG,2022-9-22,7 Best Stocks to Buy According to Activist JANA Partners,Insider Monkey,https://finance.yahoo.com/news/7-best-stocks-buy-according-204728719.html,1663620448,STORY,['CAG'],[]
