4ac0eab4-44b2-3f99-bf22-ca4f19a372d0,ED,2022-9-20,"You'd Better Sell 10 Stocks Before Things Get Worse, Analysts Say",Investor's Business Daily,https://finance.yahoo.com/m/4ac0eab4-44b2-3f99-bf22-ca4f19a372d0/you%27d-better-sell-10-stocks.html,1663588854,STORY,RelatedCompany,Text
00bf1471-1da1-3ed1-9b51-33b17cae8e53,ED,2022-9-20,"UPDATED: CON EDISON TO WEBCAST ENVIRONMENTAL, SOCIAL, AND GOVERNANCE PRESENTATION ON NOV. 29",PR Newswire,https://finance.yahoo.com/news/updated-con-edison-webcast-environmental-160000120.html,1663171200,STORY,['ED'],"[NEW YORK, Sept. 14, 2022 /PRNewswire/ -- Consolidated Edison's corporate leadership will make an Environmental, Social, and Governance presentation from 9 a.m. to 10 a.m. on Tuesday, November 29. Previously, the presentation was going to take place in October.The team, led by Chairman and CEO Timothy Cawley, will discuss Con Edison's environmental, social and governance practices and the path forward to a clean energy future that provides opportunities for everyone.Con Edison will provide additional details, including a link, before the event.Consolidated Edison, Inc. is one of the nation's largest investor-owned energy-delivery companies, with approximately $14 billion in annual revenues and $65 billion in assets. The company provides a wide range of energy-related products and services to its customers through the following subsidiaries: Consolidated Edison Company of New York, Inc. (CECONY), a regulated utility providing electric service in New York City and New York's Westchester County, gas service in Manhattan, the Bronx, parts of Queens and parts of Westchester, and steam service in Manhattan; Orange and Rockland Utilities, Inc. (O&amp;R), a regulated utility serving customers in a 1,300-square-mile-area in southeastern New York State and northern New Jersey; Con Edison Clean Energy Businesses, Inc., the second-largest owner of solar electric projects in North America, which, through its subsidiaries develops, owns and operates renewable and sustainable energy infrastructure projects and provides energy-related products and services to wholesale and retail customers; and Con Edison Transmission, Inc., which falls primarily under the oversight of the Federal Energy Regulatory Commission and through its subsidiaries invests in electric transmission projects supporting its parent company's effort to transition to clean, renewable energy. Con Edison Transmission manages, through joint ventures, both electric and gas assets while seeking to develop electric transmission projects that will bring clean, renewable electricity to customers, focusing on New York, New England, the Mid-Atlantic states and the Midwest.Story continuesConsolidated Edison, Inc. (PRNewsfoto/Consolidated Edison, Inc.) CisionView original content to download multimedia:https://www.prnewswire.com/news-releases/updated-con-edison-to-webcast-environmental-social-and-governance-presentation-on-nov-29-301624489.htmlSOURCE Consolidated Edison, Inc.]"
976166b6-df5b-3c5a-aad2-54a5c441084f,ED,2022-9-20,The 7 Best Utility Stocks to Buy Now,InvestorPlace,https://finance.yahoo.com/news/7-best-utility-stocks-buy-223644832.html,1662660044,STORY,"['NRG', 'CMS', 'AWR', 'NIMC', 'VST', 'ED']","[Especially during these difficult circumstances, investors seeking shelter and reliable growth opportunities should consider the best utility stocks to buy. Fundamentally, power distribution features no substitute in a digitalized economy. If you really want to look at the cynical argument, bad things happen when the lights go out involuntarily.The other factor that helps drive the case for the best utility stocks to buy is indispensability. No matter what’s going on in the economy, people must have access to power. True, service users often bitterly complain about being price gouged. But the harsh reality is that speaking out doesn’t really amount to much.This dynamic segues into the de facto monopoly that utility firms impose on the public. Given the high barriers to entry, competition is broadly scarce. And because of this unfavorable profile (at least from the consumers’ perspective), power companies can keep raising prices. Though it stinks for the ones paying the bills, it makes for an intriguing backdrop for the best utility stocks to buy.InvestorPlace - Stock Market News, Stock Advice &amp; Trading TipsWith that in mind, here are seven best utility stocks to buy now.Sempra Energy (SRE)The logo for Sempra (SRE) is seen at the top of an office building.Source: Michael Vi / Shutterstock.comArguably, most Americans know California represents the economic engine of the U.S. According to various sources, if the Golden State were its own country, it would rank as the fifth-biggest economic power.But what perhaps fewer people realize is that by segment, Southern California is a massive entity in its own right. According to data from UCLA Anderson Forecast, Southern California contributes $1.6 trillion worth of gross domestic product, or GDP. If the region were its own country, it would rank as the 13th largest – even bigger than Brazil.Now, why bother mentioning these quiz show talking points? Primarily, to demonstrate that San Diego-based Sempra Energy (NYSE:SRE) is one of the best utility stocks to buy now. Like other utilities, Sempra is no stranger to controversy. Invariably, though, the company represents a key cog of the unofficial sunshine tax.Story continuesIf you want to live in California, you must pay the piper. In this case, the piper is Sempra. Unless you believe California will somehow not be the economic engine anymore, SRE represents a wise wager.Consolidated Edison (ED)High power electricity poles in urban area connected to smart grid. Energy supply, distribution of energy, transmitting energy, energy transmission, high voltage supply concept photoSource: ShutterstockAlthough California represents the undisputed economic king of the U.S., New York nevertheless brings intense competition to the table. Specifically, New York City is the largest city in the nation. It also commands the country’s biggest consumer base.Further, with a gross metropolitan product (GMP) of $1.66 trillion, NYC’s economy “produces more value than the entire gross state product of Texas. If NYC was a country, its economy would be the tenth-largest in the world, beating out the entire economies of countries like Canada and Russia.”This powerful backdrop facilitates a strong case that Consolidated Edison (NYSE:ED) stands among the best utility stocks to buy now. Mainly, it comes down to geographical catalysts, as Con Edison serves NYC and Westchester. As well, it basically follows the Sempra philosophy: The consumers can complain, but they can’t do much about rising prices.Of course, with such a robust worker base, most of Con Edison’s users shouldn’t have a problem paying up.Duke Energy (DUK)The logo for Duke Energy (DUK) is seen on a sign at one of the company's offices.Source: Jonathan Weiss / Shutterstock.comHeadquartered in Charlotte, North Carolina, Duke Energy (NYSE:DUK) epitomizes the best utility stocks to buy for several reasons. First, the company’s fundamental metrics bring much excitement to the table – at least, as much excitement as utilities can bring. For instance, Duke features a forward yield of 3.67%. Combined with DUK stock’s year-to-date (YTD) increase of 6.2%, investors of all stripes should consider owning it, especially during these wild times.Second, Duke enjoys strong longer-term profitability metrics. For instance, it has a net margin of 14.5%, which is better than the 8.2% median margin for the industry. To be fair, Gurufocus declares DUK “modestly overvalued.” However, I would have to disagree since utilities tend to have captive audiences. Keep in mind that in the second quarter of 2022, Duke’s revenue grew 16% against the year-ago period.Such robust expansion could continue because of Duke’s geographical leverage. Featuring a heavy presence in the Carolinas, the region is attracting millennials. Demographic-wise, it’s possible DUK could be undervalued.Pinnacle West Capital (PNW)Image of a person holding a lit lightbulbSource: ShutterstockAn investor-owned electric utility based in Phoenix, Arizona, Pinnacle West Capital (NYSE:PNW) may be one of the best utility stocks to buy, again for geographic and demographics-related reasons. According to its website, Pinnacle West – along with its subsidiary Arizona Public Service – provides “nearly 1.3 million customers with clean, reliable and affordable energy.”Interestingly, Pinnacle declared that it’s “committed to power Arizona’s future with electricity that is 100% clean and carbon-free by 2050.”Now, unlike Duke Energy above, Gurufocus considers Pinnacle to be modestly undervalued. Key highlights include price-to-tangible-book and price-to-operating-cash-flow ratios pinging 1.55 and 7.65 times, respectively. These figures compare favorably to the industry median of 1.97 and 9.3 times for the respective metrics.However, the broader catalyst for PNW being one of the best utility stocks to buy is migration trends. Because of the number of millennials moving to Phoenix, 23% of the city’s population comprises of this much-discussed age cohort.CenterPoint Energy (CNP)Centerpoint Energy Southern Indiana headquarters.Source: Kurt D. Eichmiller / Shutterstock.comAsk random millennials about their migration destination of choice and chances are, you’ll hear Texas enter the frame frequently. Data shows the Lone Star State lands tops for attracting young workers tired of the costs of living associated with Los Angeles or New York City. But within Texas, Houston consistently rates as a favorite destination for millennials on the move.Given this reality, investors ought to consider CenterPoint Energy (NYSE:CNP) as one of the best utility stocks to buy. Per its website, “CenterPoint Energy’s electric transmission and distribution unit serves more than 2.2 million customers in a 5,000 square-mile area that includes Houston, the nation’s fourth largest city and a consistently growing market.”As well, the company has a forward yield of 2.1%. While not the most generous payout, CNP stock has gained more than 18% since the start of this year. In combination, that’s an attractive profile. Also, CenterPoint features solid profitability metrics, including a 16.3% return on equity that’s above the industry median of 8.3%.DTE Energy (DTE)Front entrance of DTE Energy in Michigan.Source: ehrlif / Shutterstock.comThose willing to take some risk should consider DTE Energy (NYSE:DTE). Based in Detroit, DTE Energy is a diversified energy firm involved in the development and management of sector-related businesses and services. Per its website, the company’s operating units include “an electric company serving 2.3 million customers in Southeast Michigan and a natural gas company serving 1.3 million customers in Michigan.”As well, “the DTE portfolio also includes non-utility businesses focused on industrial energy services, renewable natural gas, and energy marketing and trading.” Moreover, the company features a forward yield of 2.63%. Combined with DTE stock’s YTD increase of 13.3%, the investment opportunity has attracted inflation-saddled market participants.Moving forward, DTE may benefit from demographic trends. To be fair, millennials aren’t exactly raring to move to Michigan at the moment. In terms of pure migration, Michigan lands somewhere in the middle. However, the state features some of the lowest housing costs. Therefore, DTE could become a downwind beneficiary.WEC Energy (WEC)WEC Energy Group logo seen displayed on a smartphoneSource: rafapress / Shutterstock.comFor those willing to look well into the future, WEC Energy (NYSE:WEC) might make sense for the best utility stocks to buy. Based in Milwaukee, Wisconsin, WEC Energy provides electricity and natural gas to 4.4 million customers across four states.On paper, WEC stock offers an intriguing profile for risk-tolerant investors. Primarily, shares feature a 2.74% forward yield. To be clear, this is below the utilities sector average of 3.75%. However, WEC also put up a very solid 10.7% YTD performance. The combination of the two metrics has made for an enticing package for those trying to mitigate inflationary pressures.Financially, WEC Energy is decent. Gurufocus considers WEC stock to be “fairly valued.” Arguably the best highlight centers on the company’s profitability metrics. For example, it has a net margin of 15.2%, which is above the industry median of 8.2%.Moving forward, WEC could be attractive Milwaukee is in the middle of boosting the city’s image to entice young professionals. Should the initiative prove successful, WEC may enjoy substantial long-term returns.On the date of publication, Josh Enomoto did not have (either directly or indirectly) any positions in the securities mentioned in this article. The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines.A former senior business analyst for Sony Electronics, Josh Enomoto has helped broker major contracts with Fortune Global 500 companies. Over the past several years, he has delivered unique, critical insights for the investment markets, as well as various other industries including legal, construction management, and healthcare.More From InvestorPlaceBuy This $5 Stock BEFORE This Apple Project Goes LiveThe Best $1 Investment You Can Make TodayEarly Bitcoin Millionaire Reveals His Next Big Crypto Trade “On Air”It doesn’t matter if you have $500 or $5 million. Do this now.The post The 7 Best Utility Stocks to Buy Now appeared first on InvestorPlace.]"
1e4cd2eb-0f8e-33ae-85c7-8cf7e2f37d82,ED,2022-9-20,3 Utility Stocks You'll Be Happy You Own in 2032,Motley Fool,https://finance.yahoo.com/m/1e4cd2eb-0f8e-33ae-85c7-8cf7e2f37d82/3-utility-stocks-you%27ll-be.html,1662195780,STORY,"['AWR', 'BIP', 'ED']","[Persistent inflation, rising interest rates, and a stumbling housing market are all worrisome indicators that we might have further to fall before we reach bottom. American States Water is primarily tasked with providing clean water and electricity to Southern California, which represents about 66% of its revenue, but it also has long-term contracts with the U.S. government to provide water to 11 military bases, which account for another quarter of total revenue.Continue reading]"
6c197b2e-57a7-3759-8941-aa33abb9c19c,ED,2022-9-20,6 No-Brainer Forever Stocks to Buy if You Have Money to Invest,InvestorPlace,https://finance.yahoo.com/news/6-no-brainer-forever-stocks-163618022.html,1662136578,STORY,"['GOOGL', 'AMZN', 'PFE', 'ENB', 'ED']","[Though any hopes of a quick recovery may be dashed, investors may want to recharge with forever stocks to buy. While many companies – including robust ones with fundamentally sound businesses – have struggled recently, certain organizations are built for the long haul. Therefore, if you’re a patient investor with a long-term horizon, the below ideas could be enticing.To be sure, the market environment presents a tricky conundrum. Heading into the annual economic symposium at Jackson Hole, Wyoming, some analysts anticipated the Federal Reserve might take a slightly less aggressive approach to monetary policy. Unfortunately, Fed chair Jerome Powell quickly dismissed those notions, instead committing to tackling inflation through higher rates. While initially bearish for equities, it presents discounts for certain forever stocks to buy.Indeed, if you approach the market as a marathon runner instead of a sprinter, the red ink shouldn’t displease you. On the contrary, it’s a chance to pick up solid companies dragging through near-term challenges. With that in mind, here are the no-brainer forever stocks to buy if you have money to invest.InvestorPlace - Stock Market News, Stock Advice &amp; Trading TipsGOOGAlphabet$111.17GOOGLAlphabet$110.28AMZNAmazon$130.57EDConsolidated Edison$100.03ENBEnbridge$41.67PFEPfizer$46.57SCIService Corporation$62.56Alphabet (GOOG, GOOGL)Alphabet Inc. (GOOG, GOOGL) and Google logos seen displayed on smartphones. The Google stock split is happening today.Source: IgorGolovniov / Shutterstock.comOver the past few years, Alphabet (NASDAQ:GOOG, NASDAQ:GOOGL) and its peers courted much criticism regarding potential undue influence. Since big tech firms own the most popular platforms, some are concerned they have an impact on which users’ voices are elevated or silenced. With the political backdrop more intense than ever before, it’s a debate that will likely continue unrelentingly.Nevertheless, the harsh reality is Alphabet owns the internet. As of April 2022, Alphabet’s Google owns 92.49% of global search engine market share. In other words, nine out of ten people in the world, when they want to know something, search via Google. It’s the reason Google is now a verb. You just don’t hear about people Yahoo-ing or Bing-ing something.Story continuesFrankly, I have a difficult time believing this dominance will erode anytime soon. Part of Google’s appeal also lies in its social and cultural cachet. No company appears to be a credible challenger, meaning that you can trust GOOG (or GOOGL) as one of the forever stocks to buy.Amazon (AMZN)Amazon LOGO ON THE SIDE OF A BUILDING.Source: Sundry Photography / Shutterstock.comSimilar to Alphabet, Amazon (NASDAQ:AMZN) has likewise courted controversy. On the political front, Amazon founder and former CEO Jeff Bezos squared off with former President Donald Trump. On the business side of the spectrum, Amazon carries a reputation of killing small businesses. When small companies represent the lifeblood of the U.S. economy, that reputation is obviously problematic.Still, the challenge that small business advocates face is that breaking up Amazon would be a gargantuan undertaking. Moreover, the company features a similar profile to Alphabet in that it owns e-commerce. During the worst of the coronavirus pandemic, Amazon added to its prestige as consumers gravitated toward online platforms.Even better, e-commerce as a percentage of total retail sales is rising after declining from its Covid-19 peak. Between the first and second quarters of this year, this metric increased 1.4% to 14.5%.Moving forward, I think it’s a safe assumption that Amazon will continue doing Amazon things. Therefore, it’s one of the forever stocks to buy.Consolidated Edison (ED)Utilities stocks: a stock image of light fixtures; one lightbulb is lit upSource: ShutterstockConsolidated Edison (NYSE:ED), better known as Con Edison or ConEd, represents one of the largest investor-owned energy companies in the U.S. Generally speaking, utility firms offer readymade ideas for no-brainer stocks to buy. No matter how advanced we get as a civilization, certain basic needs remain paramount. Take away those services, and bad things happen very quickly.But what’s really intriguing about ConEd is its coverage map. Providing electric, gas and steam services to residents of New York City and Westchester, the company almost guarantees itself relevance. According to the U.S. Census Bureau, the average individual income in New York as of 2020 is $107,000. Keep in mind that in the same year, the median household income in the U.S. was $67,521.Now, I understand New Yorkers encounter much higher costs of living than the average American. Still, six figures as an average individual income is quite high. Tied to such an economic powerhouse, ConEd isn’t going anywhere fast. It’s an easy inclusion among no-brainer forever stocks to buy.Enbridge (ENB)Enbridge (ENB) sign on the head Enbridge office in Toronto, Canada.Source: JHVEPhoto / Shutterstock.comWhile the current energy narrative focuses on renewable sources such as wind and solar, the unmistakable reality is hydrocarbons will be with us for a long time. Scientifically, it comes down to capacity factor, or the rate of reliability per defined unit of time. Though necessary components to the discussion, wind and solar represent the energy sources with the least magnitude of capacity factor.That’s one of the key reasons why midstream player Enbridge (NYSE:ENB) is one of the no-brainer forever stocks to buy. Another reason? The company commands a massive profile. Per its website, “Enbridge operates the world’s longest and most complex crude oil and liquids transportation system.” This includes 17,809 miles of active crude pipeline across North America.Also, other interesting facts include Enbridge accounting for 40% of total U.S. crude oil imports. As well, the company transports about 20% of all natural gas consumed in the U.S. In other words, Enbridge is practically permanently relevant.Pfizer (PFE)blue Pfizer logo on the windows of a corporate building PFR stockSource: photobyphm / Shutterstock.comWhile fundamentally celebrated by the majority consensus of scientists and medical experts for helping to deliver vaccines to address the Covid-19 pandemic, Pfizer (NYSE:PFE) has also sparked controversy among those opposed to vaccination.As well, because fears of Covid-19 have faded, Pfizer doesn’t command the relevance it once did. Further, signs indicate some people have become reluctant to get a Covid booster. In part, fatigue over various mitigation efforts impacted millions. Tellingly, PFE is down about 18% on a year-to-date basis through the Sept. 1 session.Nevertheless, as one of the candidates for forever stocks to buy, Pfizer provides intrigue. Mainly, the development of a messenger-RNA-based vaccine confirms the viability of the advanced approach. Therefore, it’s possible to develop additional innovative solutions for other conditions. So, while PFE is ugly now, it might not be several years down the line.Service Corporation (SCI)mourner laying their hand on a casketSource: ShutterstockIt’s an uncomfortable topic probably for most people, I won’t lie. But death represents an inevitability – the other being taxes. Therefore, the death care industry is a viable business, which brings us to Service Corporation (NYSE:SCI).Specializing in final services, Service Corporation enjoys the fundamental relevance of absolute predictability. We don’t know when individual persons will meet their end, but eventually, we all face that final frontier. Quantifiably, experts project the global death care industry to hit a valuation of $154.5 billion by 2027. This figure represents a compound annual growth rate of 6.3% between 2020 and 2027.To be fair, economic factors complicate the narrative for Service Corporation. Since the start of this year, SCI dropped around 11% of market value. Nevertheless, with the baby boomer generation being the wealthiest, you’ve got to figure that over the next several years, SCI will recover quite nicely. Therefore, it’s one of the forever stocks to buy.On the date of publication, Josh Enomoto did not have (either directly or indirectly) any positions in the securities mentioned in this article. The opinions expressed in this article are those of the writer, subject to the InvestorPlace.com Publishing Guidelines.A former senior business analyst for Sony Electronics, Josh Enomoto has helped broker major contracts with Fortune Global 500 companies. Over the past several years, he has delivered unique, critical insights for the investment markets, as well as various other industries including legal, construction management, and healthcare.More From InvestorPlaceBuy This $5 Stock BEFORE This Apple Project Goes LiveThe Best $1 Investment You Can Make TodayEarly Bitcoin Millionaire Reveals His Next Big Crypto Trade “On Air”It doesn’t matter if you have $500 or $5 million. Do this now.The post 6 No-Brainer Forever Stocks to Buy if You Have Money to Invest appeared first on InvestorPlace.]"
